date;weights
07/09/2018;2.29323E-05
07/09/2018;3.86506E-05
07/09/2018;2.34158E-05
07/09/2018;1.27742E-05
07/09/2018;1.17721E-05
08/09/2018;1.2531E-05
08/09/2018;1.02018E-05
08/09/2018;1.57227E-05
08/09/2018;1.59637E-05
08/09/2018;0.000101628
08/09/2018;2.09386E-05
08/09/2018;5.66744E-06
08/09/2018;5.86829E-06
08/09/2018;6.07883E-06
08/09/2018;1.24521E-05
08/09/2018;2.76623E-05
08/09/2018;6.87914E-07
08/09/2018;2.07663E-05
08/09/2018;2.98115E-05
08/09/2018;0.000127297
08/09/2018;0.000250504
08/09/2018;0.000305091
08/09/2018;0.000717639
08/09/2018;0.002980583
08/09/2018;0.005667123
08/09/2018;0.006222887
08/09/2018;0.010076672
08/09/2018;0.002068598
08/09/2018;0.001773997
08/09/2018;0.00484924
08/09/2018;0.00210446
08/09/2018;0.015460019
08/09/2018;0.12159809
08/09/2018;0.021610614
08/09/2018;0.038626275
08/09/2018;0.13371034
08/09/2018;0.04671859
08/09/2018;0.02179278
08/09/2018;0.00098297
08/09/2018;0.005845244
08/09/2018;0.00283155
08/09/2018;0.000588549
08/09/2018;0.001396479
08/09/2018;0.001937966
08/09/2018;0.000444348
08/09/2018;0.000577495
08/09/2018;0.000574318
08/09/2018;0.000298455
08/09/2018;0.0010227
08/09/2018;0.000324587
08/09/2018;0.001634136
08/09/2018;0.000235673
08/09/2018;0.000186804
09/09/2018;5.0967E-05
09/09/2018;4.8482E-05
09/09/2018;0.000128143
09/09/2018;6.07778E-05
09/09/2018;3.84747E-05
09/09/2018;1.47801E-05
09/09/2018;2.85972E-05
09/09/2018;1.57111E-07
09/09/2018;4.54565E-06
09/09/2018;3.75313E-06
09/09/2018;6.75157E-06
09/09/2018;1.43598E-07
09/09/2018;5.96017E-07
09/09/2018;2.83258E-07
09/09/2018;3.28909E-07
09/09/2018;1.61019E-05
09/09/2018;1.50861E-05
09/09/2018;0.000100435
09/09/2018;0.000179267
09/09/2018;0.00013274
09/09/2018;0.000126456
09/09/2018;9.05083E-05
09/09/2018;2.98707E-05
09/09/2018;7.28208E-05
09/09/2018;0.000225181
09/09/2018;9.6876E-05
09/09/2018;0.000250518
09/09/2018;0.000124159
09/09/2018;0.000323434
09/09/2018;1.01776E-05
09/09/2018;1.91224E-05
09/09/2018;8.69474E-05
09/09/2018;0.000189571
09/09/2018;0.004689556
09/09/2018;0.002104853
09/09/2018;0.001975724
09/09/2018;0.001079299
09/09/2018;0.000779016
09/09/2018;0.000130061
09/09/2018;0.000143245
09/09/2018;0.000317816
09/09/2018;0.000983074
09/09/2018;0.000527091
09/09/2018;0.000109603
09/09/2018;0.000118722
09/09/2018;4.69562E-05
09/09/2018;6.94921E-05
09/09/2018;0.000851627
10/09/2018;0.001034258
10/09/2018;0.000265375
10/09/2018;0.003101568
10/09/2018;0.001006054
10/09/2018;0.001304865
10/09/2018;0.000122709
10/09/2018;0.000222231
10/09/2018;0.000701391
10/09/2018;0.000326321
10/09/2018;0.000856119
10/09/2018;0.001256352
10/09/2018;0.001045892
10/09/2018;0.000199256
10/09/2018;9.34981E-05
10/09/2018;0.000625925
10/09/2018;0.00029738
10/09/2018;0.000282472
10/09/2018;0.000240895
10/09/2018;0.000517756
10/09/2018;0.001507407
10/09/2018;0.000372985
10/09/2018;0.000585814
10/09/2018;0.000317094
10/09/2018;0.00014853
10/09/2018;3.99237E-05
10/09/2018;0.000135664
10/09/2018;0.000310618
10/09/2018;0.000421602
10/09/2018;3.80249E-05
10/09/2018;0.000270857
10/09/2018;0.000350625
10/09/2018;0.000990818
10/09/2018;0.000826433
10/09/2018;2.19901E-05
10/09/2018;5.68117E-05
10/09/2018;0.000164306
10/09/2018;0.000263835
10/09/2018;0.000308931
10/09/2018;0.000254164
10/09/2018;9.55788E-07
10/09/2018;3.41502E-06
10/09/2018;3.12495E-05
10/09/2018;0.000382234
10/09/2018;0.000323751
10/09/2018;0.000235876
10/09/2018;0.000210599
10/09/2018;0.000265638
10/09/2018;0.001130657
11/09/2018;0.001731141
11/09/2018;0.002369843
11/09/2018;0.00219765
11/09/2018;0.000385848
11/09/2018;0.001734457
11/09/2018;0.000427747
11/09/2018;0.000609259
11/09/2018;0.000506451
11/09/2018;1.20637E-05
11/09/2018;6.12762E-05
11/09/2018;2.51683E-06
11/09/2018;1.58587E-05
11/09/2018;1.723E-05
11/09/2018;2.35605E-05
11/09/2018;2.46803E-05
11/09/2018;2.77991E-05
11/09/2018;8.13834E-05
11/09/2018;6.79368E-05
11/09/2018;0.000178797
11/09/2018;0.000317697
11/09/2018;6.03033E-05
11/09/2018;9.76209E-05
11/09/2018;7.68324E-05
11/09/2018;2.52674E-05
11/09/2018;7.42964E-05
11/09/2018;0.000117171
11/09/2018;0.00031242
11/09/2018;0.001083996
11/09/2018;0.000233425
11/09/2018;0.000978819
11/09/2018;0.001243329
11/09/2018;0.00058979
11/09/2018;3.10253E-06
11/09/2018;2.32178E-05
11/09/2018;0.000141266
11/09/2018;0.000138446
11/09/2018;0.000864011
11/09/2018;0.001130341
11/09/2018;0.000805007
11/09/2018;0.000406362
11/09/2018;0.003136439
11/09/2018;0.002102692
11/09/2018;0.000813294
11/09/2018;0.000474248
11/09/2018;0.000857542
11/09/2018;0.000884463
11/09/2018;0.001285533
11/09/2018;0.000521244
12/09/2018;0.000164678
12/09/2018;0.000106056
12/09/2018;7.68137E-05
12/09/2018;6.62011E-05
12/09/2018;3.1147E-05
12/09/2018;7.35854E-05
12/09/2018;3.61325E-05
12/09/2018;3.03785E-05
12/09/2018;3.14449E-05
12/09/2018;2.10575E-05
12/09/2018;3.10831E-05
12/09/2018;7.19732E-05
12/09/2018;1.59473E-06
12/09/2018;4.50636E-06
12/09/2018;6.57607E-07
12/09/2018;1.83866E-05
12/09/2018;1.66747E-05
12/09/2018;1.51653E-05
12/09/2018;1.35548E-05
12/09/2018;1.70266E-06
12/09/2018;6.71917E-06
12/09/2018;8.76283E-06
12/09/2018;2.33312E-05
12/09/2018;1.68945E-05
12/09/2018;3.19099E-05
12/09/2018;5.10526E-05
12/09/2018;0.000369662
12/09/2018;0.000101853
12/09/2018;0.001829962
12/09/2018;0.00388919
12/09/2018;0.004472209
12/09/2018;0.004063358
12/09/2018;0.002766082
12/09/2018;0.001936135
12/09/2018;0.002691101
12/09/2018;0.002997645
12/09/2018;0.00326888
12/09/2018;0.001317829
12/09/2018;0.000655875
12/09/2018;0.00023798
12/09/2018;0.001210241
12/09/2018;0.006205945
12/09/2018;0.036789576
12/09/2018;0.013681994
12/09/2018;0.024370157
12/09/2018;0.039817838
12/09/2018;0.016613305
12/09/2018;0.064291118
13/09/2018;0.004316975
13/09/2018;0.005165902
13/09/2018;0.00081593
13/09/2018;0.001419987
13/09/2018;0.000130938
13/09/2018;0.000901296
13/09/2018;0.000120435
13/09/2018;0.000815793
13/09/2018;0.002182097
13/09/2018;0.000107208
13/09/2018;0.000879163
13/09/2018;0.000279147
13/09/2018;0.005675861
13/09/2018;0.000594069
13/09/2018;0.002312783
13/09/2018;0.001518751
13/09/2018;0.000821266
13/09/2018;0.004532208
13/09/2018;0.00128907
13/09/2018;0.038212731
13/09/2018;0.007809131
13/09/2018;0.001465195
13/09/2018;0.004543559
13/09/2018;0.006059938
13/09/2018;0.004704395
13/09/2018;0.004390748
13/09/2018;0.001588244
