ETH,LTC,XRP,reversed_USDT,ETC,DASH,XMR,XEM,FCT,GNT,ZEC
0.16586138,0.19220963,0.03985991,0.19948404,0.15339905,0.2601504,0.21110864,0.16855913,0.23547503,0.22719477,0.14669497
0.15365301,0.21499346,0.04623507,0.17227893,0.16427875,0.22944415,0.20080994,0.18869387,0.29165614,0.17008293,0.16787261
0.1409094,0.2768318,0.07193188,0.16700374,0.1843222,0.20135738,0.21173635,0.15032093,0.23791766,0.18987381,0.16779365
0.15595068,0.2500479,0.08955118,0.18598646,0.23224974,0.19110794,0.19433564,0.10236981,0.18381089,0.21043538,0.20415205
0.15038005,0.29245076,0.0906781,0.17832579,0.21804719,0.20891346,0.21078183,0.10104457,0.21091697,0.14262539,0.19583201
0.18285415,0.17607297,0.17478475,0.19637941,0.21103947,0.22606018,0.25444764,0.0809333,0.20790318,0.09252557,0.19699766
0.18085717,0.20654379,0.1774281,0.20141084,0.17147137,0.2393246,0.21629673,0.10922337,0.26594958,0.08879356,0.14269942
0.19037408,0.23375313,0.15076241,0.23789704,0.17970224,0.27946186,0.19593415,0.15278995,0.1535478,0.10540763,0.12036826
0.2247825,0.1289304,0.2217099,0.24986397,0.1976383,0.23915651,0.15142272,0.20336397,0.12500677,0.1287483,0.12937552
0.19037482,0.14788727,0.1678825,0.2347616,0.2026626,0.2520186,0.18466231,0.18933769,0.14165817,0.16695996,0.12179387
0.18819357,0.2127905,0.1665602,0.17857717,0.24863973,0.25562733,0.18978067,0.10153734,0.13534252,0.16996911,0.15298133
0.16578694,0.22813213,0.22620228,0.19444367,0.25983286,0.18128397,0.14964037,0.15321647,0.11585433,0.13512489,0.19048141
0.17164844,0.1598774,0.20475405,0.2043366,0.22584462,0.15392925,0.13765769,0.20758334,0.1514535,0.15882306,0.22409135
0.17926164,0.0825341,0.17405482,0.22190727,0.20787059,0.1624673,0.15343884,0.14420104,0.15690418,0.2481497,0.26920986
0.1690577,0.10166351,0.11646201,0.15163949,0.18247448,0.19131406,0.21075718,0.2382491,0.15534957,0.2251562,0.25787565
0.23545527,0.10536259,0.12927946,0.16309634,0.12212254,0.22239415,0.31315857,0.2135112,0.202813,0.1329053,0.1599006
0.25619775,0.13679473,0.12406529,0.17623617,0.15093383,0.23647235,0.28604263,0.13014536,0.19487076,0.13270517,0.17553502
0.2072065,0.17037778,0.13625036,0.18022613,0.15641664,0.16753775,0.31520823,0.1636327,0.18425182,0.11413778,0.20475343
0.19521435,0.2131903,0.14442328,0.20018783,0.17704698,0.21620214,0.20970102,0.14367898,0.13700299,0.13825355,0.22509784
0.20438635,0.19552594,0.19755886,0.20902383,0.20505017,0.15571035,0.18948601,0.16377892,0.12715474,0.12223897,0.23008505
0.19466199,0.22051446,0.28556728,0.2237774,0.19293319,0.16343635,0.20754373,0.04606437,0.08863503,0.13290173,0.24396299
0.21065885,0.24101673,0.19384791,0.19054505,0.20097451,0.13315414,0.20532414,0.08586901,0.10851672,0.19122916,0.23886305
0.22205259,0.22584817,0.16391192,0.19035342,0.22335793,0.13512556,0.1854866,0.08787121,0.1444111,0.18577729,0.23580366
0.19172293,0.23880474,0.13398492,0.18325762,0.21178408,0.16083649,0.17274238,0.06837501,0.23333335,0.16822824,0.23692963
0.19419597,0.24459076,0.12545459,0.1404205,0.23175813,0.1496009,0.20676589,0.05504623,0.23498565,0.20896669,0.20821396
0.17427304,0.2679829,0.14824848,0.11215959,0.20805426,0.21421525,0.18270732,0.06544621,0.21591307,0.23076952,0.18022981
0.19968934,0.32731485,0.17049152,0.10837164,0.14348942,0.17544413,0.24487367,0.08975469,0.15130953,0.14857183,0.240689
0.18953788,0.250617,0.20827982,0.12489992,0.1362238,0.15309833,0.2696776,0.20430395,0.12203502,0.13015163,0.21117435
0.21572174,0.26827297,0.16922346,0.14438301,0.11913854,0.12657437,0.2644984,0.1653608,0.14996341,0.18408175,0.19278064
0.21824138,0.2592002,0.1209776,0.17329405,0.04106512,0.12473762,0.3369683,0.18009731,0.14391018,0.20323522,0.19827223
0.2363248,0.2930504,0.12641355,0.22998764,0.01080346,0.1623207,0.3012677,0.16987003,0.11516058,0.16673768,0.18806271
0.21693903,0.34217948,0.15196957,0.20551524,0.00758239,0.20499729,0.21872686,0.22732675,0.11885873,0.15106645,0.1548375
0.13557369,0.3568268,0.15303844,0.21276116,0.01420363,0.2223072,0.23269974,0.19512708,0.14270793,0.16987018,0.16488329
0.1748233,0.11577639,0.1099843,0.32231742,0.03331995,0.19519211,0.2025361,0.19616173,0.11713107,0.32487822,0.20787841
0.17636037,0.1248778,0.06620178,0.29480603,0.08370972,0.19410895,0.15033774,0.20831363,0.12435205,0.41648525,0.16044569
0.18053092,0.10185018,0.0677876,0.20534508,0.13966404,0.15035036,0.17695305,0.20334837,0.13925731,0.4442062,0.19070594
0.17769894,0.17906395,0.08854254,0.27173486,0.20140615,0.27945092,0.15569249,0.10287544,0.17909707,0.1717079,0.19272892
0.19238114,0.19127946,0.1129743,0.22877222,0.15504855,0.3123512,0.16263893,0.0607713,0.30255008,0.08939441,0.19183737
0.16335188,0.16130874,0.17372538,0.23629783,0.08889864,0.28548664,0.19223377,0.1145326,0.3190555,0.08853786,0.17657024
0.20610362,0.10645914,0.15335527,0.25543824,0.1235367,0.33345115,0.15550813,0.14186344,0.23540737,0.10774527,0.18113077
0.19266757,0.09762242,0.13047436,0.267214,0.16657841,0.3152264,0.17528032,0.11870901,0.2631947,0.15341532,0.11961655
0.18856509,0.12260246,0.11390118,0.25743824,0.27772233,0.24393994,0.18423356,0.11549862,0.1972485,0.16611448,0.13273464
0.16955951,0.12398946,0.08658171,0.2715586,0.35396037,0.21919875,0.18182927,0.11224441,0.16314715,0.15354317,0.16438691
0.15987024,0.13597986,0.08211759,0.28491852,0.30979684,0.23668107,0.19370328,0.11977336,0.1245883,0.16802292,0.18454729
2.71E-03,3.35E-03,5.08E-04,4.37E-03,8.94E-03,1.96E+00,3.45E-03,2.78E-03,3.50E-03,3.97E-03,1.97E-03
0.1551494,0.18438686,0.03395476,0.15238379,0.37082148,0.16688207,0.2212406,0.15630305,0.2693637,0.10717838,0.18233499
0.16886362,0.1897636,0.03278613,0.18712115,0.29315242,0.03251901,0.17851752,0.16346607,0.50400287,0.08567227,0.16413434
0.18764688,0.2453261,0.06094792,0.18779081,0.26615882,0.04073286,0.20863567,0.12296986,0.43096328,0.12535553,0.12347116
0.21019445,0.38295263,0.0250131,0.14724515,0.37015027,0.08238714,0.21076131,0.14018402,0.22306265,0.09367437,0.11437363
0.1626217,0.31539688,0.02603961,0.17706507,0.42763308,0.1063572,0.24303696,0.16265273,0.15076497,0.05136471,0.1770661
0.16680767,0.29861096,0.04036953,0.12346423,0.6265213,0.11660254,0.20913671,0.02857997,0.13486099,0.0626668,0.19237787
0.16901773,0.17677672,0.05180238,0.13547738,0.54264027,0.11982752,0.23109919,0.05510528,0.1986148,0.07855349,0.2410842
0.2073347,0.16436975,0.0950376,0.21396191,0.19171265,0.20125946,0.29154733,0.08326581,0.12846576,0.16376702,0.2592769
0.1948806,0.1862869,0.05379171,0.24190776,0.14048564,0.17955846,0.23760425,0.10121464,0.16920286,0.2529472,0.24211916
0.23682807,0.18202138,0.0761957,0.23870008,0.13807894,0.16527997,0.26406276,0.1508518,0.16105789,0.19113952,0.19578278
0.2038853,0.20394637,0.07569448,0.25290397,0.1890294,0.147033,0.30378473,0.11484473,0.1652046,0.14358455,0.20008792
0.16700195,0.22065796,0.17991932,0.20604059,0.07672963,0.15620364,0.27445042,0.16224216,0.18952154,0.17171,0.19552194
0.05524271,0.3793126,0.37936977,0.12246387,0.02120025,0.15697314,0.21675083,0.3119242,0.16978768,0.09622425,0.09074967
0.08105443,0.49615982,0.13989465,0.15774596,0.05756858,0.09800276,0.24596336,0.2350722,0.17237526,0.20696041,0.10920098
0.0550757,0.6159724,0.16120018,0.18398301,0.11054144,0.06633154,0.19239448,0.25779375,0.13746169,0.11862648,0.10061804
0.11888053,0.41342098,0.21604922,0.2685163,0.11665368,0.09373923,0.21805254,0.23109527,0.05116626,0.10680433,0.16562036
0.14924884,0.34740004,0.15905437,0.347404,0.14577174,0.10846276,0.20248443,0.18496929,0.0687859,0.09234059,0.194077
0.19611502,0.30970907,0.18307427,0.32607642,0.13699159,0.15862472,0.19521897,0.16020462,0.12578417,0.03282735,0.17537238
0.29168272,0.19908151,0.08465863,0.26213434,0.2751402,0.10581008,0.22204192,0.12336709,0.14257161,0.03098591,0.2625246
0.23957016,0.10391591,0.10181061,0.2936182,0.22381094,0.08507293,0.23175338,0.16308469,0.25609836,0.03555226,0.2657116
0.18345113,0.11210337,0.14166059,0.2829244,0.18190724,0.11367257,0.26686537,0.18254678,0.22608688,0.11434624,0.19443497
0.16417679,0.20243531,0.10913361,0.265341,0.15004285,0.2655005,0.32609066,0.20878044,0.04694002,0.06257831,0.19898006
0.18101461,0.21794297,0.08347705,0.19343878,0.20676185,0.30863887,0.2070926,0.24505806,0.08789867,0.09473309,0.17394297
0.14860867,0.24769211,0.09920964,0.19071034,0.19217934,0.2846409,0.23640852,0.23435546,0.11954009,0.09051612,0.15613791
0.22300908,0.29367045,0.04167453,0.14576252,0.22593586,0.17902716,0.18214391,0.22474359,0.15353946,0.16554338,0.16494328
0.17245749,0.71226054,0.01471697,0.08767971,0.19788986,0.11348891,0.06974348,0.13487917,0.09114604,0.23955685,0.16617402
0.15942124,0.71359396,0.03840747,0.08282664,0.21919023,0.07026388,0.0843799,0.0614952,0.09278053,0.27600113,0.20163307
0.12840657,0.6132728,0.02081542,0.10518791,0.23400962,0.04252902,0.11277913,0.13961685,0.1204645,0.35554215,0.12736988
0.14118306,0.41734132,0.04817688,0.13730389,0.16986068,0.09718456,0.11904462,0.10917275,0.18578632,0.39985558,0.17508426
0.20509247,0.12940374,0.05181516,0.22188899,0.19547862,0.2239571,0.12395693,0.14681554,0.05295415,0.45330495,0.19532582
0.26371905,0.13024126,0.07865148,0.24441999,0.24652173,0.1887694,0.14260454,0.12750626,0.03397462,0.26921555,0.27436936
0.29993185,0.16171162,0.03245027,0.19204244,0.1869134,0.23894869,0.18037826,0.13713427,0.0872933,0.24810883,0.23508042
0.3103851,0.25145343,0.05218075,0.1923637,0.19068004,0.2061912,0.18279585,0.16955619,0.13034661,0.11678602,0.19725476
0.22764374,0.21325274,0.06252882,0.14750835,0.13950476,0.28494167,0.24148023,0.24341875,0.158567,0.05790642,0.22324157
0.16837901,0.11417589,0.13527209,0.17149642,0.15949164,0.2650945,0.2681646,0.19640608,0.16211055,0.1786508,0.18075253
0.20297094,0.16422798,0.24511752,0.14784867,0.12821914,0.21599221,0.19148445,0.15163018,0.10854226,0.29657355,0.1473872
0.139614,0.1607355,0.25502157,0.12547185,0.13898352,0.10855059,0.19072455,0.11367091,0.50618327,0.13822795,0.12281124
0.12828779,0.14840007,0.27262276,0.16137181,0.11225458,0.15424398,0.25749445,0.15075628,0.38820297,0.11799438,0.10836575
0.14607872,0.07762089,0.42282987,0.26240236,0.09236241,0.13221224,0.23823385,0.20390946,0.23233998,0.06782325,0.124182
0.22634114,0.1113172,0.12428614,0.30339077,0.13802141,0.1714032,0.16166742,0.33303675,0.17777075,0.08722419,0.16553599
0.31144148,0.10301463,0.04015526,0.31140882,0.17273436,0.06734598,0.15360264,0.34377432,0.1986125,0.08515862,0.21274629
0.3658218,0.13224168,0.05266807,0.31796852,0.2528306,0.03677995,0.13855268,0.12818183,0.2157721,0.08633769,0.27284008
0.24314141,0.14235078,0.03592176,0.3161559,0.25465938,0.03898578,0.18817417,0.12177812,0.23274955,0.12217759,0.3039004
0.18027158,0.24581715,0.0101476,0.26245674,0.23161197,0.05808191,0.24381489,0.24913637,0.09511919,0.13801801,0.2855197
0.08811258,0.45666474,0.00798791,0.15182789,0.22019607,0.08221553,0.28819785,0.26685178,0.12967196,0.14058347,0.16768543
0.07757256,0.2784904,0.00446208,0.10344069,0.13269691,0.1316321,0.21642238,0.6901016,0.07099814,0.15474801,0.13943036
0.1074883,0.2838705,0.00710102,0.14736308,0.1751075,0.1951004,0.23128611,0.4278406,0.15904993,0.10224163,0.16354628
0.1384865,0.20662232,0.02400392,0.15242526,0.21788521,0.29309094,0.25898752,0.10337478,0.2977865,0.15098485,0.15634735
0.10395124,0.39740193,0.00857738,0.14989349,0.18027265,0.27739793,0.24636732,0.09872344,0.2545629,0.17429918,0.10854794
0.11484464,0.37204483,0.00396305,0.1035317,0.14219177,0.27744645,0.21675245,0.18009245,0.24023128,0.23349878,0.11539775
0.09007472,0.54085255,0.00248296,0.093401,0.11860735,0.1924879,0.15349574,0.27395537,0.28168502,0.16769153,0.08526087
0.15142602,0.13224728,0.01309151,0.15922034,0.13930608,0.2447945,0.3550696,0.3212385,0.20385966,0.11319458,0.16654702
0.25518656,0.03562169,0.06858695,0.22156236,0.19308802,0.31532913,0.29397178,0.06786979,0.20848425,0.07860564,0.26168844
0.2593228,0.07934827,0.03672876,0.23473799,0.19089305,0.3481034,0.27771336,0.03277283,0.14948002,0.15126106,0.2396332
0.2644826,0.06546566,0.09480826,0.2284331,0.23982269,0.22806132,0.29280803,0.08936036,0.16970235,0.12187769,0.20517309
0.21913712,0.16948631,0.12694275,0.21055609,0.2195354,0.14281681,0.36802444,0.10738227,0.15007122,0.08384597,0.20219687
0.20901792,0.29806873,0.02551126,0.22124577,0.22198677,0.16962889,0.19560319,0.2631155,0.1076782,0.09722164,0.19091722
0.16249342,0.59602463,0.06729614,0.15471731,0.2070524,0.24741727,0.11702623,0.10353366,0.07864732,0.09043241,0.17535447
0.1479636,0.5746837,0.105956,0.12344491,0.13668068,0.35578063,0.0785652,0.10728599,0.06506529,0.11817654,0.18639286
0.18748622,0.26074007,0.06997634,0.18187632,0.17790562,0.5202068,0.11146669,0.06060963,0.10578766,0.16634898,0.1575907
0.1908369,0.17279392,0.1497499,0.2068049,0.20069888,0.43937868,0.12851,0.03843549,0.08125379,0.17899384,0.21253896
0.22620162,0.05420582,0.18163785,0.2361137,0.1688636,0.44665375,0.14432351,0.0987642,0.10375305,0.15691228,0.18256591
0.31847844,0.03336472,0.09799386,0.25333118,0.24035014,0.25705618,0.19336708,0.0693317,0.18094198,0.17114393,0.18463607
0.43830138,0.02654084,0.0343331,0.25022677,0.20341778,0.1800292,0.24420984,0.04531736,0.16968367,0.17401071,0.23392443
0.3847854,0.06543732,0.01567646,0.29183507,0.22180058,0.1787191,0.22546966,0.02521159,0.1609863,0.22991621,0.2001574
0.3011403,0.05097577,0.03371555,0.2679716,0.29773808,0.14969641,0.21914881,0.06024311,0.19648457,0.18848042,0.23440085
0.21317032,0.07353366,0.00714884,0.14761765,0.7122455,0.13772395,0.09314373,0.07606768,0.18664713,0.15233491,0.20036234
0.16562638,0.16386953,0.16015932,0.14958932,0.46147552,0.11559962,0.12639402,0.11157701,0.17164963,0.125907,0.24814855
0.18931091,0.34063518,0.08663483,0.20829403,0.19080879,0.1249642,0.18278642,0.13287966,0.16864948,0.14338808,0.23164438
0.23119986,0.19225468,0.02892476,0.25878096,0.16808586,0.15886906,0.24497199,0.09326827,0.21617383,0.15339987,0.25406677
0.40472627,0.15534368,0.02706785,0.21459295,0.14942476,0.15776381,0.21990153,0.10371358,0.14105973,0.22357121,0.2028306
0.24028876,0.11214991,0.07527178,0.22702488,0.19340475,0.19328709,0.23026422,0.11676926,0.15812296,0.20702456,0.24638805
0.1856759,0.08513892,0.03265861,0.22324626,0.24369983,0.13494703,0.2687133,0.21089296,0.15527539,0.1721997,0.28754812
0.26998818,0.06639732,0.06153858,0.22398138,0.17292167,0.18999049,0.25350615,0.08181104,0.17451541,0.20705411,0.29829216
0.30025402,0.01919969,0.22874472,0.23970045,0.03679903,0.15594633,0.25186265,0.16072358,0.15367478,0.24058309,0.21250829
0.10494619,0.01751751,0.91739887,0.1383088,0.03742493,0.10700116,0.1235875,0.12578227,0.21079317,0.09494707,0.1222901
0.14828156,0.05559286,0.10371129,0.17094079,0.0681216,0.192125,0.21811594,0.22506718,0.382612,0.18380871,0.2516199
0.14982338,0.07059817,0.03314112,0.2030806,0.11006459,0.22282736,0.30357888,0.15841594,0.23007965,0.24847333,0.26991338
0.16427104,0.11051273,0.02596336,0.20129174,0.10526086,0.21601054,0.32284093,0.15681131,0.19333205,0.28775364,0.21594873
0.1732326,0.23643117,0.06946431,0.17689951,0.07518222,0.17443053,0.22634079,0.16693175,0.23555252,0.29270345,0.17282833
0.1755626,0.2779957,0.04294836,0.18846866,0.06827199,0.1486489,0.274371,0.2722519,0.15877073,0.24841687,0.14429024
0.0830145,0.21818952,0.04165665,0.13059716,0.09811471,0.13309272,0.22939278,0.65890986,0.13019179,0.13218096,0.14465636
0.13318023,0.275184,0.0817675,0.18920712,0.15105294,0.1764698,0.16018921,0.3180297,0.20169905,0.1333719,0.17984605
0.10445493,0.17757744,0.2410003,0.17024183,0.16220626,0.18223988,0.11190615,0.23841071,0.21375483,0.26431268,0.13389249
0.11908304,0.17808588,0.12385677,0.20000711,0.23158167,0.23701832,0.13952044,0.07080229,0.27623284,0.2489086,0.17490074
0.13252056,0.15177713,0.12186798,0.15992166,0.3501168,0.20799,0.1786933,0.10512333,0.21554933,0.20050333,0.17593431
0.19953413,0.32935476,0.12791197,0.19130431,0.2733855,0.14410113,0.25899324,0.02521697,0.14939144,0.11721686,0.18358749
0.35636455,0.14583917,0.02957364,0.20771022,0.22075747,0.15744148,0.34558487,0.05556629,0.13677111,0.15504968,0.18933925
0.23875755,0.17368375,0.03038207,0.18938754,0.15339236,0.14865057,0.4613721,0.04503491,0.23668317,0.1582706,0.16438308
0.13492121,0.15322763,0.02648131,0.16700827,0.14668958,0.20594308,0.38925722,0.08466392,0.28038964,0.21114762,0.20026852
0.11083081,0.19191821,0.00472835,0.1488984,0.10912897,0.14244452,0.22359888,0.6115608,0.17838624,0.13171378,0.14678887
0.1293258,0.30906117,0.00274241,0.11607912,0.18728174,0.09967368,0.10086802,0.7130796,0.1298659,0.08244834,0.12957197
0.10649753,0.38678727,0.00174464,0.08233321,0.11154972,0.0971806,0.1097914,0.75526595,0.10276971,0.12871733,0.11736064
0.18215536,0.60376096,0.00156565,0.11566182,0.23885347,0.12809142,0.13978007,0.23666179,0.06611665,0.16279136,0.12455938
0.15611033,0.42490098,0.00422366,0.11709576,0.44733122,0.16108516,0.14672707,0.04289396,0.06864653,0.32045814,0.11052517
0.16448109,0.5180084,0.00271891,0.1147928,0.47578937,0.12375822,0.1515979,0.07020249,0.10822937,0.1529741,0.1174458
0.22938895,0.29935196,0.02458811,0.07131529,0.515013,0.08535323,0.1071595,0.24803285,0.07562944,0.22018419,0.12398207
0.10843686,0.11441402,0.04942144,0.25168455,0.34115395,0.27221844,0.25420782,0.09868355,0.1855611,0.08644812,0.23776805
0.1000518,0.04338628,0.02630999,0.45731297,0.16254915,0.23301683,0.2455751,0.05580055,0.23138171,0.06129964,0.38331395
0.12993792,0.03489269,0.06576862,0.51335895,0.11154296,0.2241784,0.21746315,0.01143469,0.29756078,0.0706882,0.32317173
0.13114676,0.05830045,0.00996897,0.3936435,0.11868636,0.22031419,0.21826224,0.00136719,0.35405302,0.10416041,0.39009473
0.13305013,0.2131251,0.00650194,0.35223877,0.15129358,0.2878417,0.21043049,0.00857793,0.29233554,0.08200641,0.26259676
0.1614473,0.14048071,0.01043344,0.27841535,0.21349816,0.3585057,0.16835704,0.02370119,0.21016413,0.10430742,0.33068755
0.18035282,0.14779611,0.01443732,0.2715474,0.26729512,0.4228362,0.12922516,0.04660281,0.1682799,0.11041415,0.24121082
0.23498386,0.06744932,0.1473251,0.34714058,0.27666482,0.50697154,0.14526917,0.00434646,0.12304074,0.03705327,0.10975347
0.14352624,0.04059857,0.06592703,0.33844036,0.20448977,0.5778098,0.24487995,0.03016915,0.06178605,0.01966115,0.27271008
0.12933145,0.04251165,0.01144009,0.17237607,0.30935538,0.69691044,0.17585434,0.05563059,0.084142,0.06193884,0.26050732
0.11263242,0.04317294,0.01967071,0.17879094,0.3049131,0.62542987,0.2499684,0.11519197,0.08164719,0.04139778,0.22718288
0.10909488,0.0651695,0.10740209,0.20201483,0.17791909,0.54903793,0.33316022,0.16337273,0.07717239,0.05335012,0.1623046
0.08150743,0.1226464,0.09559128,0.22936538,0.2051478,0.3324274,0.42570046,0.05918949,0.09850799,0.16705173,0.18286325
0.06862199,0.10581313,0.32388481,0.2203304,0.15157002,0.13815302,0.31705257,0.11925264,0.07776379,0.35848182,0.11907467
0.02956957,0.0233156,1.4333026,0.10815044,0.06001687,0.02088355,0.12625104,0.03042499,0.06076905,0.06380932,0.04350562
0.05123059,0.00857156,1.4568908,0.08346881,0.05417927,0.02558321,0.09257961,0.02476093,0.09131552,0.06395151,0.04746693
0.23734564,0.01607422,0.5359491,0.27988616,0.07015735,0.08387116,0.19404683,0.06041209,0.24449988,0.15396991,0.12378603
0.24071029,0.00817834,0.37192944,0.30750754,0.11141625,0.12753609,0.20021005,0.0343186,0.18132271,0.244935,0.1719344
0.19884774,0.01299642,0.58738744,0.31547868,0.03416697,0.19742869,0.13986897,0.02227141,0.11715728,0.09001917,0.2843759
0.08849086,0.00377695,1.3911061,0.15894377,0.01343276,0.07853743,0.06460055,0.00866443,0.04990192,0.00820166,0.13434231
1.27E-02,4.68E-04,1.95E+00,9.29E-03,2.04E-03,6.02E-03,4.57E-03,1.86E-03,3.95E-03,1.48E-03,4.38E-03
0.11396889,0.16368753,0.539592,0.18884356,0.20866549,0.12909983,0.15822801,0.07231823,0.14311188,0.10252158,0.17996153
0.13906881,0.19238646,0.10152005,0.21148913,0.39521924,0.15340844,0.20954213,0.0983135,0.13483743,0.07693304,0.2872806
9.63E-02,1.81E-02,9.66E-04,1.12E-01,2.22E-01,7.27E-02,6.98E-02,3.50E-02,5.80E-02,1.20E+00,1.16E-01
0.04650771,0.04130568,0.00350776,0.0580837,0.05204822,0.04768131,0.01876717,0.02771948,0.0324826,1.6084149,0.06348005
0.24320999,0.23793203,0.05130979,0.27470452,0.22703199,0.11364766,0.11089078,0.14581493,0.2763489,0.04855403,0.270554
0.1804903,0.31009057,0.03818625,0.27047253,0.20395862,0.20817542,0.11014038,0.13471307,0.33416864,0.08886344,0.12073918
0.26506296,0.10885322,0.00320581,0.3268611,0.26192042,0.27917257,0.11972257,0.04596406,0.3451433,0.07804684,0.16604564
0.35022393,0.1381676,0.00991394,0.28237846,0.26646376,0.17376705,0.19248791,0.02483586,0.26308775,0.1735779,0.12509431
0.439814,0.12509453,0.01207806,0.30587587,0.1697197,0.2749206,0.1642716,0.04891919,0.19457792,0.09952085,0.16520606
0.25529414,0.21940923,0.03285069,0.250049,0.07055014,0.35077214,0.11019234,0.0838763,0.22923169,0.20063545,0.19713761
0.20425996,0.31376016,0.17324045,0.26020864,0.09741125,0.42876852,0.08953343,0.09450123,0.14072077,0.12693776,0.07065663
0.2271874,0.23408769,0.12753591,0.2620393,0.18869123,0.36363488,0.08742898,0.16341892,0.10260667,0.15559377,0.08777401
0.25960135,0.34993866,0.061846,0.2436437,0.20584394,0.36878008,0.092724,0.1452847,0.07101195,0.07898555,0.12233894
0.3021248,0.35284528,0.01379796,0.20790076,0.19228558,0.2668455,0.14470884,0.1080595,0.15847751,0.11923512,0.13371797
0.13433006,1.0501806,0.0043923,0.08946502,0.09425071,0.12257538,0.08089293,0.03605941,0.21645467,0.05960644,0.11179087
0.09628773,1.4077611,0.00240199,0.06567467,0.03929153,0.09506851,0.06784347,0.02640874,0.09832982,0.03446287,0.06646809
0.15607779,0.9923618,0.00874468,0.12792677,0.10151139,0.15751687,0.12569363,0.05091158,0.07029195,0.14309503,0.06586727
0.21323748,0.45238826,0.03707583,0.21532886,0.19590664,0.18563533,0.22416894,0.18126489,0.10935733,0.08236371,0.10327139
0.26507682,0.19935599,0.02227733,0.25158888,0.20055659,0.20461641,0.31173688,0.28232783,0.1013516,0.04590845,0.11520182
0.19332469,0.13457656,0.02285,0.22715351,0.20035101,0.19624107,0.5333439,0.23413223,0.06496424,0.06944711,0.12361433
0.14033999,0.0296469,0.04702989,0.21442641,0.21321476,0.19224873,0.6826022,0.22580743,0.05676492,0.0795233,0.11839403
0.11304557,0.01899468,0.32554716,0.22738735,0.14984562,0.19252966,0.4735572,0.1525227,0.07395618,0.09630775,0.17630519
0.159793,0.03393039,0.15327801,0.3063545,0.21888572,0.27685213,0.35798848,0.07001775,0.06273741,0.02924915,0.3309122
0.14281896,0.18961118,0.18227565,0.38321948,0.13694663,0.2550461,0.2310187,0.00493447,0.0748983,0.00448991,0.39473918
1.11E-01,1.23E-01,5.09E-01,3.30E-01,1.31E-01,1.15E-01,1.51E-01,2.63E-05,1.58E-01,3.60E-03,3.68E-01
4.70E-02,3.50E-02,1.51E+00,6.70E-02,3.26E-02,3.97E-02,4.39E-02,4.67E-06,7.17E-02,2.36E-03,1.53E-01
7.30E-02,4.76E-02,1.23E+00,9.72E-02,5.10E-02,9.48E-02,9.81E-02,5.04E-05,1.40E-01,6.12E-03,1.58E-01
0.18414986,0.1455268,0.11448877,0.28213874,0.05867569,0.32271752,0.34381422,0.00099016,0.13668212,0.0371027,0.37371182
0.14767714,0.09359202,0.23690425,0.19352902,0.01022137,0.29544175,0.4058107,0.03405243,0.07923002,0.0137118,0.48982808
2.01E-01,1.21E-01,2.32E-01,2.84E-01,1.46E-02,2.87E-01,4.36E-01,5.88E-05,1.11E-01,2.70E-02,2.86E-01
0.17527592,0.12719955,0.5630459,0.35962704,0.05171757,0.16381195,0.29038122,0.00097872,0.11945144,0.02495856,0.12355062
0.12262634,0.11334898,0.8972908,0.271423,0.0764778,0.15200438,0.15044826,0.04434316,0.07341456,0.04133466,0.05728688
0.06653229,0.1008525,0.96348417,0.18781558,0.08370268,0.17707966,0.17241599,0.00602659,0.08256704,0.09433338,0.06518897
0.09940019,0.12286279,0.6971293,0.23487055,0.03633736,0.22511153,0.21807949,0.00951719,0.08463657,0.13937055,0.13268326
1.71E-02,4.19E-02,1.37E+00,1.01E-01,1.27E-02,1.50E-01,1.12E-01,8.48E-05,7.23E-02,6.43E-02,5.61E-02
0.02731179,0.03342425,1.4835163,0.10367953,0.04023499,0.09347015,0.07201038,0.00672927,0.05653529,0.03274297,0.05034379
0.10234148,0.22457878,0.15689375,0.26559237,0.14152503,0.19553657,0.24960661,0.05453238,0.2772982,0.15584956,0.176244
0.10378787,0.38166296,0.10027148,0.35522217,0.0701929,0.1373422,0.13889198,0.05567032,0.40555343,0.10748699,0.1439161
0.09602095,0.5038542,0.08883959,0.32971165,0.08903484,0.05671415,0.07925677,0.13167812,0.3544469,0.12774347,0.14269798
0.07669149,0.47844818,0.11410816,0.29644015,0.10583839,0.09505731,0.0601575,0.27463806,0.22055542,0.17813832,0.0999254
0.11546088,0.3998573,0.089938,0.26304036,0.11630543,0.16167101,0.04848683,0.48768628,0.1772898,0.048877,0.09138568
0.17588948,0.2801997,0.02000999,0.20143454,0.16282825,0.15857682,0.00758949,0.6696356,0.14321904,0.06788157,0.11273427
0.34821004,0.335374,0.05295438,0.2683455,0.21810594,0.1518382,0.01590367,0.05521602,0.29207742,0.10921486,0.15275845
0.42914826,0.27369946,0.03364659,0.23781505,0.24541841,0.08323418,0.0690008,0.13823928,0.32192215,0.01751869,0.15035586
0.49850217,0.14989835,0.0064962,0.20462313,0.22738016,0.14617842,0.13127239,0.15171854,0.29906636,0.02008854,0.16477467
0.44980034,0.15408307,0.02022249,0.20459348,0.32442552,0.1379412,0.20886244,0.04582283,0.20516166,0.08031167,0.16877392
0.4115428,0.10150402,0.01059171,0.22387873,0.2953858,0.11609183,0.15750875,0.13133392,0.24292165,0.05687564,0.25236404
