date;40Drawdown
06/05/2017;0.026941907
06/05/2017;0.025291595
06/05/2017;0.022599241
06/05/2017;0.036378215
06/05/2017;0.033595433
06/05/2017;0.040867827
06/05/2017;0.020407068
06/05/2017;0.028084268
06/05/2017;0.01534451
06/05/2017;0.007358583
06/05/2017;0.002905001
06/05/2017;0.011008202
06/05/2017;0.025366481
06/05/2017;0.015598132
06/05/2017;0.015889904
06/05/2017;0.01763347
06/05/2017;0.012626723
06/05/2017;0.029699963
06/05/2017;0.022838028
06/05/2017;0.009075303
06/05/2017;0.005913853
06/05/2017;0.005715335
06/05/2017;0.008672615
06/05/2017;0
06/05/2017;0
07/05/2017;0.003286404
07/05/2017;0.00055403
07/05/2017;0.012541919
07/05/2017;0.011297451
07/05/2017;0.006755386
07/05/2017;0
07/05/2017;0
07/05/2017;0.004368041
07/05/2017;0.001824951
07/05/2017;0.001741365
07/05/2017;0.000769684
07/05/2017;0
07/05/2017;0
07/05/2017;0
07/05/2017;0
07/05/2017;0.0016084
07/05/2017;0
07/05/2017;0
07/05/2017;0.00123646
07/05/2017;0.008950356
07/05/2017;0
07/05/2017;0
07/05/2017;0
07/05/2017;0
07/05/2017;0
07/05/2017;0.0005082
07/05/2017;0
07/05/2017;0.002847878
07/05/2017;0.00929374
07/05/2017;0
07/05/2017;0
07/05/2017;0
07/05/2017;0.009075967
07/05/2017;0.019902246
07/05/2017;0.012047427
07/05/2017;0.011866105
07/05/2017;0
07/05/2017;0.006731971
07/05/2017;0.0074272
07/05/2017;0.005753387
07/05/2017;0.007813982
07/05/2017;0.023754065
07/05/2017;0.040658044
07/05/2017;0.088640472
07/05/2017;0
07/05/2017;0
07/05/2017;0.021937624
07/05/2017;0.040178372
08/05/2017;0.072835731
08/05/2017;0.054001672
08/05/2017;0.000370318
08/05/2017;0
08/05/2017;0.019935215
08/05/2017;0.03331442
08/05/2017;0.010964283
08/05/2017;0.015884708
08/05/2017;0.039272253
08/05/2017;0.085707808
08/05/2017;0.065157326
08/05/2017;0.024071745
08/05/2017;0.009382819
08/05/2017;0.002700907
08/05/2017;0.020827921
08/05/2017;0.014899142
08/05/2017;0
08/05/2017;0.009789093
08/05/2017;0.001136244
08/05/2017;0
08/05/2017;0.006082571
08/05/2017;0.006669357
08/05/2017;0.017274793
08/05/2017;0.00429186
08/05/2017;0.022823972
08/05/2017;0.014810177
08/05/2017;0
08/05/2017;0
08/05/2017;0.013157772
08/05/2017;0
08/05/2017;0
08/05/2017;0
08/05/2017;0
08/05/2017;0.000103632
08/05/2017;0
08/05/2017;0.094891784
08/05/2017;0.027884662
08/05/2017;0.063426554
08/05/2017;0.370369667
08/05/2017;0.238015066
08/05/2017;0.189464329
08/05/2017;0.16462817
08/05/2017;0.146168288
08/05/2017;0.162692755
08/05/2017;0.171592965
08/05/2017;0.186199003
08/05/2017;0.170160139
08/05/2017;0.174815826
09/05/2017;0.182578468
09/05/2017;0.189363411
09/05/2017;0.229349663
09/05/2017;0.166556091
09/05/2017;0.171238256
09/05/2017;0.172176987
09/05/2017;0.044361168
09/05/2017;0.043535844
09/05/2017;0.071228664
09/05/2017;0.06400508
09/05/2017;0.085809222
09/05/2017;0.130411693
09/05/2017;0.191629555
09/05/2017;0.290765363
09/05/2017;0.014804375
09/05/2017;0.042054058
09/05/2017;0.015979912
09/05/2017;0.086736463
09/05/2017;0
09/05/2017;0
09/05/2017;0
09/05/2017;0.018100337
09/05/2017;0
09/05/2017;0
09/05/2017;0
09/05/2017;0.030497614
09/05/2017;0.026591119
09/05/2017;0.026213946
09/05/2017;0.023878016
09/05/2017;0.014130002
09/05/2017;0.019505352
09/05/2017;0.016045532
09/05/2017;0.021775595
09/05/2017;0.046165125
09/05/2017;0.049491452
09/05/2017;0.06329556
09/05/2017;0.048935864
09/05/2017;0.005420696
09/05/2017;0.000997601
09/05/2017;0
09/05/2017;0
09/05/2017;0
09/05/2017;0.033034015
09/05/2017;0.009095185
09/05/2017;0.020580385
09/05/2017;0.022660222
09/05/2017;0.036664354
09/05/2017;0.025683487
10/05/2017;0.039115702
10/05/2017;0
10/05/2017;0
10/05/2017;0
10/05/2017;0
10/05/2017;0
10/05/2017;0
10/05/2017;0.014287434
10/05/2017;0.018202786
10/05/2017;0.015326823
10/05/2017;0.000897874
10/05/2017;0
10/05/2017;0.015287514
10/05/2017;0.009328962
10/05/2017;0.021931111
10/05/2017;0.011140351
10/05/2017;0.01332305
10/05/2017;0.002366458
10/05/2017;0
10/05/2017;0.015427341
10/05/2017;0.012322511
10/05/2017;0.002385813
10/05/2017;0.018280326
10/05/2017;0.023678983
10/05/2017;0.122170873
10/05/2017;0.082244243
10/05/2017;0.088788779
10/05/2017;0.100232759
10/05/2017;0.054324196
10/05/2017;0.076285049
10/05/2017;0.081183804
10/05/2017;0.05849291
10/05/2017;0.025609338
10/05/2017;0.058979375
10/05/2017;0
10/05/2017;0.017875281
10/05/2017;0.028558297
10/05/2017;0.0275085
10/05/2017;0.042879364
10/05/2017;0.04933313
10/05/2017;0.025813059
10/05/2017;0.029498205
10/05/2017;0.030504915
10/05/2017;0.024297315
10/05/2017;0.026687834
10/05/2017;0.030101763
10/05/2017;0.004757656
10/05/2017;0.002239212
11/05/2017;0.003783012
11/05/2017;0.033990322
11/05/2017;0
11/05/2017;0.015643294
11/05/2017;0.027156034
11/05/2017;0.061761839
11/05/2017;0.044773499
11/05/2017;0.091805086
11/05/2017;0.121130754
11/05/2017;0.109385446
11/05/2017;0.085585404
11/05/2017;0.082605429
11/05/2017;0.10558221
11/05/2017;0.112010607
11/05/2017;0.112382648
11/05/2017;0.090315596
11/05/2017;0.089859406
11/05/2017;0.098155298
11/05/2017;0.091683502
11/05/2017;0.081622153
11/05/2017;0.059483873
11/05/2017;0.070979055
11/05/2017;0.073488263
11/05/2017;0.059339761
11/05/2017;0.056969364
11/05/2017;0.051798222
11/05/2017;0.049305909
11/05/2017;0.053562685
11/05/2017;0.073693665
11/05/2017;0.07724048
11/05/2017;0.092072108
11/05/2017;0.089338946
11/05/2017;0.096331202
11/05/2017;0.079986563
11/05/2017;0.074410913
11/05/2017;0.074092541
11/05/2017;0.066281661
11/05/2017;0.087272675
11/05/2017;0.079560521
11/05/2017;0.067693297
11/05/2017;0.052398855
11/05/2017;0.068408889
11/05/2017;0.067946405
11/05/2017;0.069710537
11/05/2017;0.076770377
11/05/2017;0.067892735
11/05/2017;0.06837576
11/05/2017;0.052283896
12/05/2017;0.048577729
12/05/2017;0.049297958
12/05/2017;0.044553189
12/05/2017;0.034391128
12/05/2017;0.011750277
12/05/2017;0.005573663
12/05/2017;0
12/05/2017;0
12/05/2017;0
12/05/2017;0
12/05/2017;0.036668498
12/05/2017;0.029594314
12/05/2017;0.023937004
12/05/2017;0.016638551
12/05/2017;0.025770603
12/05/2017;0.024472069
12/05/2017;0.053744453
12/05/2017;0.048223295
12/05/2017;0.051219277
12/05/2017;0.041506987
12/05/2017;0.047233647
12/05/2017;0.0502379
12/05/2017;0.032479276
12/05/2017;0.0309956
12/05/2017;0.028557586
12/05/2017;0.021858457
12/05/2017;0.021322756
12/05/2017;0.01771218
12/05/2017;0.018506189
12/05/2017;0
12/05/2017;0
12/05/2017;0.015365294
12/05/2017;0
12/05/2017;0
12/05/2017;0.004164171
12/05/2017;0
12/05/2017;0
12/05/2017;0.005574459
12/05/2017;0.010589243
12/05/2017;0
12/05/2017;0
12/05/2017;0.022847699
12/05/2017;0.015875076
12/05/2017;0.026479788
12/05/2017;0.025042828
12/05/2017;0.023130805
12/05/2017;0.017497655
12/05/2017;0.014848589
13/05/2017;0.01218564
13/05/2017;0.006815677
13/05/2017;0.02741754
13/05/2017;0.019417827
13/05/2017;0.028971908
13/05/2017;0.02522905
13/05/2017;0.015770647
13/05/2017;0.022616203
13/05/2017;0.027663824
13/05/2017;0.035077405
13/05/2017;0.028762747
13/05/2017;0.025024115
13/05/2017;0.015036019
13/05/2017;0.026322239
13/05/2017;0.020049836
13/05/2017;0.025087497
13/05/2017;0.029995376
13/05/2017;0.027632737
13/05/2017;0.032731667
13/05/2017;0.04084758
13/05/2017;0.038678105
13/05/2017;0.038330108
13/05/2017;0.048839446
13/05/2017;0.067253423
13/05/2017;0.009900267
13/05/2017;0
13/05/2017;0.003368634
13/05/2017;0
13/05/2017;0.033413209
13/05/2017;0
13/05/2017;0
13/05/2017;0
13/05/2017;0.01246371
13/05/2017;0.013275368
13/05/2017;0.013084853
13/05/2017;0.005248937
13/05/2017;0.002877857
13/05/2017;0.000257035
13/05/2017;0.000852504
13/05/2017;0.017916874
13/05/2017;0.023195862
13/05/2017;0.042946407
13/05/2017;0.036475023
13/05/2017;0.041329801
13/05/2017;0.030530837
13/05/2017;0.049587884
13/05/2017;0.043809706
13/05/2017;0.039352296
14/05/2017;0.0463961
14/05/2017;0.03838309
14/05/2017;0.021899601
14/05/2017;0.016736148
14/05/2017;0.023724811
14/05/2017;0.025132813
14/05/2017;0.025917339
14/05/2017;0.02631529
14/05/2017;0.031978809
14/05/2017;0.04046446
14/05/2017;0.028104906
14/05/2017;0.034886716
14/05/2017;0.038196368
14/05/2017;0.042571504
14/05/2017;0.044655499
14/05/2017;0.044080453
14/05/2017;0.041473052
14/05/2017;0.049088985
14/05/2017;0.050129378
14/05/2017;0.038042906
14/05/2017;0.033335171
14/05/2017;0.026412444
14/05/2017;0.024923918
14/05/2017;0.026451248
14/05/2017;0.031307485
14/05/2017;0.035419167
14/05/2017;0.033341882
14/05/2017;0.038733486
14/05/2017;0.037586603
14/05/2017;0.038123138
14/05/2017;0.033604752
14/05/2017;0.036687419
14/05/2017;0.040143239
14/05/2017;0.036144466
14/05/2017;0.036157011
14/05/2017;0.029762358
14/05/2017;0.035052724
14/05/2017;0.038205413
14/05/2017;0.028603221
14/05/2017;0.038507377
14/05/2017;0.043581263
14/05/2017;0.024319405
14/05/2017;0.028760477
14/05/2017;0.032670849
14/05/2017;0.026742709
14/05/2017;0.0304366
14/05/2017;0.030201447
14/05/2017;0.03442137
15/05/2017;0.029428592
15/05/2017;0.084336892
15/05/2017;0
15/05/2017;0
15/05/2017;0
15/05/2017;0
15/05/2017;0
15/05/2017;0.003113218
15/05/2017;0
15/05/2017;0
15/05/2017;0.005438325
15/05/2017;0.011458123
15/05/2017;0.010566414
15/05/2017;0
15/05/2017;0
15/05/2017;0
15/05/2017;0
15/05/2017;0
15/05/2017;0.010612647
15/05/2017;0.009472341
15/05/2017;0.013030777
15/05/2017;0.013406744
15/05/2017;0.008300074
15/05/2017;0
15/05/2017;0.010234007
15/05/2017;0.010227329
15/05/2017;0.015394413
15/05/2017;0.023522523
15/05/2017;0.016631617
15/05/2017;0.027796709
15/05/2017;0.044313766
15/05/2017;0.033896547
15/05/2017;0.035065725
15/05/2017;0.036124933
15/05/2017;0.042533812
15/05/2017;0.041141775
15/05/2017;0.027724509
15/05/2017;0.034758563
15/05/2017;0.040074846
15/05/2017;0.030997914
15/05/2017;0.044099879
15/05/2017;0.027425068
15/05/2017;0.03060624
15/05/2017;0.027362258
15/05/2017;0.024959633
15/05/2017;0.023008152
15/05/2017;0.034080177
15/05/2017;0.046192004
16/05/2017;0.026914661
16/05/2017;0
16/05/2017;0.00508948
16/05/2017;0.014407564
16/05/2017;0.019544095
16/05/2017;0
16/05/2017;0
16/05/2017;0.001113878
16/05/2017;0
16/05/2017;0
16/05/2017;0.005886489
16/05/2017;0.01253653
16/05/2017;0.020094692
16/05/2017;0
16/05/2017;0.017110811
16/05/2017;0.013697224
16/05/2017;0.013799684
16/05/2017;0.010529219
16/05/2017;0.021682859
16/05/2017;0.020356114
16/05/2017;0.046357388
16/05/2017;0.024894948
16/05/2017;0.010714009
16/05/2017;0.00956521
16/05/2017;0.021825981
16/05/2017;0.016290326
16/05/2017;0.018645898
16/05/2017;0.023540223
16/05/2017;0.028018467
16/05/2017;0.047303079
16/05/2017;0
16/05/2017;0
16/05/2017;0.018433494
16/05/2017;0.018361621
16/05/2017;0.007775242
16/05/2017;0.027731639
16/05/2017;0.010093836
16/05/2017;0.030333573
16/05/2017;0.020122025
16/05/2017;0.026169687
16/05/2017;0.013779705
16/05/2017;0.008999903
16/05/2017;0.017756081
16/05/2017;0.020165601
16/05/2017;0.023123879
16/05/2017;0.044834643
16/05/2017;0.055983929
16/05/2017;0.036155431
17/05/2017;0.036710037
17/05/2017;0.060130838
17/05/2017;0.095317217
17/05/2017;0.04381711
17/05/2017;0.051256947
17/05/2017;0.04845694
17/05/2017;0.057054659
17/05/2017;0.059532467
17/05/2017;0.059504737
17/05/2017;0.066238488
17/05/2017;0.084536725
17/05/2017;0.077871451
17/05/2017;0.088416329
17/05/2017;0.090487803
17/05/2017;0.096191571
17/05/2017;0.082445256
17/05/2017;0.095576599
17/05/2017;0.12262479
17/05/2017;0.080599397
17/05/2017;0
17/05/2017;0.017257863
17/05/2017;0.02636687
17/05/2017;0.091225932
17/05/2017;0.272074112
17/05/2017;0.118798842
17/05/2017;0.120756386
17/05/2017;0.116740248
17/05/2017;0.123397695
17/05/2017;0
17/05/2017;0.01145245
17/05/2017;0
17/05/2017;0.005215504
17/05/2017;0
17/05/2017;0
17/05/2017;0.001163978
17/05/2017;0
17/05/2017;0.001889531
17/05/2017;0
17/05/2017;0.020213712
17/05/2017;0.025056346
17/05/2017;0
17/05/2017;0
17/05/2017;0.005687446
17/05/2017;0.01973191
17/05/2017;0.022694263
17/05/2017;0.019852799
17/05/2017;0
17/05/2017;0
18/05/2017;0.009729949
18/05/2017;0.059867881
18/05/2017;0.03456871
18/05/2017;0
18/05/2017;0.006287245
18/05/2017;0
18/05/2017;0.001489616
18/05/2017;0.055222635
18/05/2017;0.066729973
18/05/2017;0.032047667
18/05/2017;0.109733692
18/05/2017;0.107769349
18/05/2017;0
18/05/2017;0.01103574
18/05/2017;0.013301977
18/05/2017;0.000565023
18/05/2017;0.00283955
18/05/2017;0
18/05/2017;0
18/05/2017;0.010411895
18/05/2017;0.012486832
18/05/2017;0.015717538
18/05/2017;0.01873254
18/05/2017;0.015362974
18/05/2017;0.001973152
18/05/2017;0
18/05/2017;0.017550659
18/05/2017;0.078352776
18/05/2017;0.068525775
18/05/2017;0.052575809
18/05/2017;0.042326929
18/05/2017;0.030802284
18/05/2017;0.027014978
18/05/2017;0.009317247
18/05/2017;0.013802291
18/05/2017;0.01273582
18/05/2017;0.010189025
18/05/2017;0.002879353
18/05/2017;0.001749343
18/05/2017;0.004957701
18/05/2017;0
18/05/2017;0.009618175
18/05/2017;0.011439097
18/05/2017;0.017966722
18/05/2017;0.012196079
18/05/2017;0.015934872
18/05/2017;0.000630163
18/05/2017;0.004418216
19/05/2017;0.016646655
19/05/2017;0
19/05/2017;0.007499768
19/05/2017;0
19/05/2017;0.015905742
19/05/2017;0.021161563
19/05/2017;0.003138523
19/05/2017;0.012560436
19/05/2017;0
19/05/2017;0
19/05/2017;0.002755943
19/05/2017;0
19/05/2017;0.001663857
19/05/2017;0.007906881
19/05/2017;0.037150524
19/05/2017;0.012559669
19/05/2017;0.01940308
19/05/2017;0.009836514
19/05/2017;0.019038283
19/05/2017;0.012548994
19/05/2017;0.022995466
19/05/2017;0.007388337
19/05/2017;0
19/05/2017;0.002274703
19/05/2017;0.008977701
19/05/2017;0.002827387
19/05/2017;0.038462091
19/05/2017;0.024635736
19/05/2017;0
19/05/2017;0.025685454
19/05/2017;0.049053718
19/05/2017;0.037604983
19/05/2017;0.04165799
19/05/2017;0.086141208
19/05/2017;0.048599528
19/05/2017;0.020673678
19/05/2017;0
19/05/2017;0.000848454
19/05/2017;0
19/05/2017;0.004072189
19/05/2017;0.010771716
19/05/2017;0.039741045
19/05/2017;0.155025691
19/05/2017;0.018662304
19/05/2017;0.011030767
19/05/2017;0
19/05/2017;0
19/05/2017;0.007703485
20/05/2017;0.019238711
20/05/2017;0.035731562
20/05/2017;0.044614902
20/05/2017;0.023133778
20/05/2017;0.024623274
20/05/2017;0.026974647
20/05/2017;0.032087204
20/05/2017;0.042199978
20/05/2017;0.024823053
20/05/2017;0.043274592
20/05/2017;0.046746214
20/05/2017;0.028817953
20/05/2017;0.018276099
20/05/2017;0.018962198
20/05/2017;0.012012757
20/05/2017;0.017172527
20/05/2017;0.014409314
20/05/2017;0.021069848
20/05/2017;0.014676926
20/05/2017;0.021673579
20/05/2017;0.025312528
20/05/2017;0.033055112
20/05/2017;0.034254348
20/05/2017;0.020437271
20/05/2017;0.014696644
20/05/2017;0.01529677
20/05/2017;0.022998902
20/05/2017;0.027198539
20/05/2017;0.019967289
20/05/2017;0.022705037
20/05/2017;0.017174668
20/05/2017;0.021250809
20/05/2017;0.004079522
20/05/2017;0.018744053
20/05/2017;0.015667594
20/05/2017;0.016288114
20/05/2017;0.012138619
20/05/2017;0.024293577
20/05/2017;0.027215441
20/05/2017;0.034535931
20/05/2017;0.037818591
20/05/2017;0.03569866
20/05/2017;0.035465641
20/05/2017;0.048583323
20/05/2017;0.045215478
20/05/2017;0.055646568
20/05/2017;0.068352073
20/05/2017;0.062046814
21/05/2017;0.061424492
21/05/2017;0.046853258
21/05/2017;0.032056668
21/05/2017;0.033217368
21/05/2017;0.025500363
21/05/2017;0.026593118
21/05/2017;0.028030669
21/05/2017;0.025394107
21/05/2017;0.019511956
21/05/2017;0.020834237
21/05/2017;0.022778278
21/05/2017;0.023159018
21/05/2017;0.014728983
21/05/2017;0.015315812
21/05/2017;0.01678097
21/05/2017;0.017708876
21/05/2017;0.020578119
21/05/2017;0.018826759
21/05/2017;0.022237083
21/05/2017;0.024367269
21/05/2017;0.022824701
21/05/2017;0.002623717
21/05/2017;0.015721567
21/05/2017;0
21/05/2017;0.025530662
21/05/2017;0.021992495
21/05/2017;0.026632862
21/05/2017;0.008521458
21/05/2017;0.008802434
21/05/2017;0
21/05/2017;0.013519145
21/05/2017;0.018023458
21/05/2017;0.021760661
21/05/2017;0.025021063
21/05/2017;0.02968126
21/05/2017;0.027781418
21/05/2017;0.042274361
21/05/2017;0.125119411
21/05/2017;0.069414996
21/05/2017;0.031125442
21/05/2017;0.001788135
21/05/2017;0
21/05/2017;0
21/05/2017;0
21/05/2017;0.001826416
21/05/2017;0
21/05/2017;0.008318337
21/05/2017;0
22/05/2017;0.000633802
22/05/2017;0.006884057
22/05/2017;0.03259409
22/05/2017;0.036131446
22/05/2017;0.046820681
22/05/2017;0.034015103
22/05/2017;0.056142817
22/05/2017;0.0597132
22/05/2017;0.052059013
22/05/2017;0.067053471
22/05/2017;0.063462715
22/05/2017;0.072192
22/05/2017;0.123982161
22/05/2017;0.116224261
22/05/2017;0.20264244
22/05/2017;0.208933645
22/05/2017;0.076300601
22/05/2017;0.074049472
22/05/2017;0.061772337
22/05/2017;0.058550853
22/05/2017;0.027129811
22/05/2017;0.028834903
22/05/2017;0.026163057
22/05/2017;0.011320053
22/05/2017;0.058045972
22/05/2017;0.061726654
22/05/2017;0.165183303
22/05/2017;0.039969857
22/05/2017;0.003232596
22/05/2017;0
22/05/2017;0.019301011
22/05/2017;0
22/05/2017;0.019105998
22/05/2017;0.019537203
22/05/2017;0
22/05/2017;0
22/05/2017;0
22/05/2017;0
22/05/2017;0.013508653
22/05/2017;0
22/05/2017;0
22/05/2017;0.000864278
22/05/2017;0.011985662
22/05/2017;0
22/05/2017;0.047080456
22/05/2017;0.014900969
22/05/2017;0.003753299
22/05/2017;0.02966966
23/05/2017;0.09283626
23/05/2017;0.025027277
23/05/2017;0.019105764
23/05/2017;0.013954316
23/05/2017;0
23/05/2017;0
23/05/2017;0.014410463
23/05/2017;0.000803114
23/05/2017;0.015763042
23/05/2017;0.02269982
23/05/2017;0.004017661
23/05/2017;0
23/05/2017;0.0063407
23/05/2017;0.009882601
23/05/2017;0
23/05/2017;0
23/05/2017;0
23/05/2017;0.003318661
23/05/2017;0.007169218
23/05/2017;0.024566856
23/05/2017;0.019672607
23/05/2017;0.026354877
23/05/2017;0.0439378
23/05/2017;0.043607506
23/05/2017;0.102004867
23/05/2017;0
23/05/2017;0.029110131
23/05/2017;0.030129295
23/05/2017;0.009315158
23/05/2017;0
23/05/2017;0
23/05/2017;0
23/05/2017;0.005653639
23/05/2017;0
23/05/2017;0.026123687
23/05/2017;0.06210413
23/05/2017;0.043682282
23/05/2017;0.029341153
23/05/2017;0.04615119
23/05/2017;0.044074788
23/05/2017;0.051226955
23/05/2017;0.061473891
23/05/2017;0.068165023
23/05/2017;0.067786948
23/05/2017;0.065835499
23/05/2017;0.074657269
23/05/2017;0.087736963
23/05/2017;0.099930561
24/05/2017;0.110092964
24/05/2017;0.09801153
24/05/2017;0.100461972
24/05/2017;0.105726295
24/05/2017;0.096244057
24/05/2017;0.101665615
24/05/2017;0.106630789
24/05/2017;0.106543793
24/05/2017;0.105128885
24/05/2017;0.052502479
24/05/2017;0.038523763
24/05/2017;0.039693825
24/05/2017;0.029613356
24/05/2017;0.03147993
24/05/2017;0.027843832
24/05/2017;0.021272524
24/05/2017;0.009000958
24/05/2017;0.013934056
24/05/2017;0.017622406
24/05/2017;0.009426908
24/05/2017;0.012068645
24/05/2017;0.024265389
24/05/2017;0.013428155
24/05/2017;0.027391756
24/05/2017;0.064884362
24/05/2017;0.004194251
24/05/2017;0.023983748
24/05/2017;0
24/05/2017;0
24/05/2017;0.001750516
24/05/2017;0.015895496
24/05/2017;0.026713787
24/05/2017;0.064008775
24/05/2017;0.080831323
24/05/2017;0.091865988
24/05/2017;0.063402081
24/05/2017;0.104238146
24/05/2017;0.149071466
24/05/2017;0.191287054
24/05/2017;0.121642235
24/05/2017;0.119032115
24/05/2017;0.1525537
24/05/2017;0.138253704
24/05/2017;0.057056353
24/05/2017;0.141606803
24/05/2017;0.113135351
24/05/2017;0.077959158
24/05/2017;0.115904591
25/05/2017;0.209658901
25/05/2017;0.224823002
25/05/2017;0.091600568
25/05/2017;0.07713245
25/05/2017;0.04636508
25/05/2017;0.081735009
25/05/2017;0.153039863
25/05/2017;0.105836691
25/05/2017;0.049656886
25/05/2017;0.018895606
25/05/2017;0.055680536
25/05/2017;0.03067027
25/05/2017;0
25/05/2017;0
25/05/2017;0
25/05/2017;0.021257592
25/05/2017;0.026599266
25/05/2017;0.031105162
25/05/2017;0.065468729
25/05/2017;0.085752868
25/05/2017;0.062242596
25/05/2017;0.075698367
25/05/2017;0.087236819
25/05/2017;0.11346386
25/05/2017;0.106013445
25/05/2017;0.114987717
25/05/2017;0.133156137
25/05/2017;0.133595649
25/05/2017;0.051552449
25/05/2017;0.093859151
25/05/2017;0.047499605
25/05/2017;0.035292281
25/05/2017;0
25/05/2017;0.025817521
25/05/2017;0
25/05/2017;0.015946254
25/05/2017;0
25/05/2017;0
25/05/2017;0.01058312
25/05/2017;0.004307874
25/05/2017;0
25/05/2017;0.000522913
25/05/2017;0
25/05/2017;0
25/05/2017;0.001825948
25/05/2017;0.049312519
25/05/2017;0.01740189
25/05/2017;0
26/05/2017;0
26/05/2017;0
26/05/2017;0.017510054
26/05/2017;0
26/05/2017;0
26/05/2017;0
26/05/2017;0.002271139
26/05/2017;0.01899671
26/05/2017;0.024275252
26/05/2017;0.047649455
26/05/2017;0.05130004
26/05/2017;0.046969678
26/05/2017;0.02760042
26/05/2017;0.046419316
26/05/2017;0.079863113
26/05/2017;0.117640506
26/05/2017;0.118042872
26/05/2017;0.085739236
26/05/2017;0.07577243
26/05/2017;0.083680188
26/05/2017;0.080552158
26/05/2017;0.071275447
26/05/2017;0.05992137
26/05/2017;0.06396785
26/05/2017;0.057545082
26/05/2017;0.051614832
26/05/2017;0.060279665
26/05/2017;0.063029988
26/05/2017;0.04395082
26/05/2017;0.049770062
26/05/2017;0.051289984
26/05/2017;0.05148122
26/05/2017;0.041821381
26/05/2017;0.066383619
26/05/2017;0.065324561
26/05/2017;0.106912253
26/05/2017;0.120659757
26/05/2017;0.078867801
26/05/2017;0.065649016
26/05/2017;0
26/05/2017;0.007466646
26/05/2017;0.007648293
26/05/2017;0
26/05/2017;0.002360383
26/05/2017;0.00968315
26/05/2017;0
26/05/2017;0
26/05/2017;0
27/05/2017;0.001676643
27/05/2017;0
27/05/2017;0
27/05/2017;0
27/05/2017;0.027114395
27/05/2017;0.053211468
27/05/2017;0.053498441
27/05/2017;0.133144815
27/05/2017;0.076223782
27/05/2017;0.143292725
27/05/2017;0
27/05/2017;0
27/05/2017;0.004981152
27/05/2017;0
27/05/2017;0.001660463
27/05/2017;0.03508588
27/05/2017;0.136492946
27/05/2017;0.229554338
27/05/2017;0.135227702
27/05/2017;0.145436069
27/05/2017;0.073390701
27/05/2017;0.079230864
27/05/2017;0.042939338
27/05/2017;0.102708269
27/05/2017;0.059432071
27/05/2017;0.065170383
27/05/2017;0.095407763
27/05/2017;0.072972212
27/05/2017;0.077599832
27/05/2017;0.142959018
27/05/2017;0.172475938
27/05/2017;0.110275591
27/05/2017;0.129366981
27/05/2017;0.155014375
27/05/2017;0.161384957
27/05/2017;0.144050559
