date;0.1MDD;0.4MDD;0.5MDD;datealt;CRIX
15/05/2017;3.423887;4.743214;6.655932;;
15/05/2017;3.423754;4.743246;6.657302;;
15/05/2017;3.410116;4.718484;6.620366;;
15/05/2017;3.390831;4.679532;6.569913;;
15/05/2017;3.41006;4.712555;6.615486;;
15/05/2017;3.371131;4.659049;6.54169;;
15/05/2017;3.325712;4.579895;6.4255;;
15/05/2017;3.342697;4.629817;6.452186;;
15/05/2017;3.336922;4.624214;6.510147;;
15/05/2017;3.334014;4.619138;6.472554;;
15/05/2017;3.313778;4.588425;6.49548;;
15/05/2017;3.314223;4.595096;6.509413;;
15/05/2017;3.34155;4.659395;6.600864;;
15/05/2017;3.328811;4.625686;6.552177;;
15/05/2017;3.3337;4.600209;6.511114;;
15/05/2017;3.367575;4.643708;6.593845;;
15/05/2017;3.349139;4.58092;6.489045;;
15/05/2017;3.372235;4.66083;6.643831;;
15/05/2017;3.359902;4.645585;6.612798;;
15/05/2017;3.385318;4.661131;6.64668;;
15/05/2017;3.38545;4.672645;6.667774;;
15/05/2017;3.383408;4.681997;6.699714;;
15/05/2017;3.34181;4.628937;6.612681;;
15/05/2017;3.314864;4.570894;6.531574;;
16/05/2017;3.368359;4.663276;6.673301;;
16/05/2017;3.423804;4.803241;6.856833;;
16/05/2017;3.41901;4.778795;6.827752;;
16/05/2017;3.400237;4.734038;6.769404;;
16/05/2017;3.373116;4.709366;6.759698;;
16/05/2017;3.412779;4.826289;6.910652;;
16/05/2017;3.505056;4.908975;6.99541;;
16/05/2017;3.498016;4.903507;6.975395;;
16/05/2017;3.501736;4.920411;7.011788;;
16/05/2017;3.509971;4.938767;7.055937;;
16/05/2017;3.482585;4.909695;7.055761;;
16/05/2017;3.499348;4.876852;7.018826;;
16/05/2017;3.479484;4.839524;6.958298;;
16/05/2017;3.513433;4.967795;7.092847;;
16/05/2017;3.489499;4.882792;7.008227;;
16/05/2017;3.481323;4.89975;6.964772;;
16/05/2017;3.471679;4.899241;6.998269;;
16/05/2017;3.479607;4.915488;7.015141;;
16/05/2017;3.453057;4.860079;6.934517;;
16/05/2017;3.453992;4.86667;6.947209;;
16/05/2017;3.380007;4.737501;6.765144;;
16/05/2017;3.45711;4.844122;6.940577;;
16/05/2017;3.488574;4.91457;7.055567;;
16/05/2017;3.51869;4.920277;7.049544;;
16/05/2017;3.475631;4.859368;6.956868;;
16/05/2017;3.512391;4.886868;7.041537;;
16/05/2017;3.500549;4.875166;7.03179;;
16/05/2017;3.492625;4.850852;7.001956;;
16/05/2017;3.48238;4.828605;6.955174;;
16/05/2017;3.390595;4.732803;6.703307;;
16/05/2017;3.730912;5.297403;7.807858;;
16/05/2017;3.729184;5.301057;7.82504;;
16/05/2017;3.691183;5.20334;7.667589;;
16/05/2017;3.68201;5.203721;7.641525;;
16/05/2017;3.717455;5.25984;7.731673;;
16/05/2017;3.677144;5.15405;7.547304;;
16/05/2017;3.742739;5.247549;7.785037;;
16/05/2017;3.693364;5.140257;7.567705;;
16/05/2017;3.700522;5.194389;7.713206;;
16/05/2017;3.689185;5.16233;7.649425;;
16/05/2017;3.709823;5.22801;7.721164;;
16/05/2017;3.715837;5.253348;7.797172;;
16/05/2017;3.697835;5.206931;7.714263;;
16/05/2017;3.691094;5.194158;7.717404;;
16/05/2017;3.682063;5.178476;7.693133;;
16/05/2017;3.614372;5.063386;7.52333;;
16/05/2017;3.599415;5.004283;7.431399;;
16/05/2017;3.60043;5.109395;7.471223;;
17/05/2017;3.579102;5.106455;7.386584;;
17/05/2017;3.549727;4.9823;7.150423;;
17/05/2017;3.464406;4.795775;6.921198;;
17/05/2017;3.68074;5.06878;7.326678;;
17/05/2017;3.658745;5.029341;7.243814;;
17/05/2017;3.660092;5.044184;7.257409;;
17/05/2017;3.642818;4.998607;7.192929;;
17/05/2017;3.635838;4.985472;7.176239;;
17/05/2017;3.667499;4.985619;7.18375;;
17/05/2017;3.646874;4.949923;7.123753;;
17/05/2017;3.596273;4.852923;6.927075;;
17/05/2017;3.611398;4.888256;7.029895;;
17/05/2017;3.571895;4.832357;6.959226;;
17/05/2017;3.569932;4.821376;6.942247;;
17/05/2017;3.542969;4.79114;6.886023;;
17/05/2017;3.585885;4.86401;6.976628;;
17/05/2017;3.478929;4.7944;6.802988;;
17/05/2017;3.402084;4.651016;6.302494;;
17/05/2017;3.551711;4.873795;6.626915;;
17/05/2017;3.811504;5.343941;7.281101;;
17/05/2017;3.841279;5.251716;7.156727;;
17/05/2017;3.852459;5.203038;7.071348;;
17/05/2017;3.755956;4.856435;6.516479;;
17/05/2017;3.337041;3.889993;5.209623;;
17/05/2017;3.689799;4.709087;6.306997;;
17/05/2017;3.671653;4.698626;6.340805;;
17/05/2017;3.659735;4.720088;6.677803;;
17/05/2017;3.650552;4.684511;6.621152;;
17/05/2017;4.018843;5.832551;8.249764;;
17/05/2017;4.001132;5.765754;8.172929;;
17/05/2017;4.050128;5.885145;8.351298;;
17/05/2017;4.03977;5.854451;8.294422;;
17/05/2017;4.064929;5.917479;8.375834;;
17/05/2017;4.075761;5.976059;8.47728;;
17/05/2017;4.076361;5.969103;8.448104;;
17/05/2017;4.104101;5.989847;8.48928;;
17/05/2017;4.131199;5.978529;8.448571;;
17/05/2017;4.12694;6.007061;8.497811;;
17/05/2017;4.1239;5.885636;8.14701;;
17/05/2017;4.112807;5.856546;8.102915;;
17/05/2017;4.205371;6.102775;8.45748;;
17/05/2017;4.237636;6.195751;8.579607;;
17/05/2017;4.202155;6.160513;8.498838;;
17/05/2017;4.159142;6.073497;8.362008;;
17/05/2017;4.127558;6.055143;8.27855;;
17/05/2017;4.14178;6.072748;8.314001;;
17/05/2017;4.246242;6.211182;8.553769;;
17/05/2017;4.260292;6.292222;8.679859;;
18/05/2017;4.229929;6.230999;8.591661;;
18/05/2017;4.034219;5.91552;8.160796;;
18/05/2017;4.108826;6.074708;8.383705;;
18/05/2017;4.403008;6.707707;9.303531;;
18/05/2017;4.400512;6.665534;9.176186;;
18/05/2017;4.737511;6.831293;9.35556;;
18/05/2017;4.746219;6.821117;9.250132;;
18/05/2017;4.467836;6.454051;8.670888;;
18/05/2017;4.414893;6.375441;8.560388;;
18/05/2017;4.573054;6.612366;8.886032;;
18/05/2017;4.392842;6.08167;8.224501;;
18/05/2017;4.382413;6.095089;8.236729;;
18/05/2017;4.994009;6.996178;9.426155;;
18/05/2017;4.97703;6.91897;9.41452;;
18/05/2017;4.963852;6.903115;9.394729;;
18/05/2017;5.014674;6.992225;9.47737;;
18/05/2017;5.019204;6.976312;9.447228;;
18/05/2017;5.025423;7.023523;9.52878;;
18/05/2017;5.03608;7.417574;10.37473;;
18/05/2017;5.023047;7.340343;10.1719;;
18/05/2017;5.018127;7.324952;10.106411;;
18/05/2017;5.014014;7.300988;10.065346;;
18/05/2017;5.014698;7.278624;10.014803;;
18/05/2017;5.015771;7.303618;10.060648;;
18/05/2017;5.022899;7.402938;10.201465;;
18/05/2017;5.039238;7.601709;10.50548;;
18/05/2017;5.022762;7.468294;10.29052;;
18/05/2017;4.916965;7.006094;9.668112;;
18/05/2017;4.975996;7.080796;9.765099;;
18/05/2017;5.03127;7.202043;9.968408;;
18/05/2017;5.05142;7.279952;10.060451;;
18/05/2017;5.095388;7.367559;10.171927;;
18/05/2017;5.107231;7.396349;10.232928;;
18/05/2017;5.182172;7.530882;10.425825;;
18/05/2017;5.157287;7.496788;10.373106;;
18/05/2017;5.152664;7.504895;10.391541;;
18/05/2017;5.155839;7.524255;10.417068;;
18/05/2017;5.175946;7.579821;10.498429;;
18/05/2017;5.181324;7.588411;10.507166;;
18/05/2017;5.168166;7.564022;10.470012;;
18/05/2017;5.217294;7.632945;10.571076;;
18/05/2017;5.180564;7.55953;10.453009;;
18/05/2017;5.174428;7.545631;10.431295;;
18/05/2017;5.151376;7.495806;10.369343;;
18/05/2017;5.174114;7.539853;10.417295;;
18/05/2017;5.152823;7.511315;10.357058;;
18/05/2017;5.446327;7.628135;11.027581;;
18/05/2017;5.379275;7.599221;10.8904;;
19/05/2017;5.221626;7.505882;10.610908;;
19/05/2017;5.42379;7.737173;11.05668;;
19/05/2017;5.397539;7.679146;10.925286;;
19/05/2017;5.477534;7.882688;11.174343;;
19/05/2017;5.442099;7.757308;11.019871;;
19/05/2017;5.415742;7.715878;10.898625;;
19/05/2017;5.450659;7.857948;11.086859;;
19/05/2017;5.440539;7.783678;10.969294;;
19/05/2017;5.55752;8.032366;11.420599;;
19/05/2017;5.567465;8.099224;11.538372;;
19/05/2017;5.558046;8.076903;11.518884;;
19/05/2017;5.577795;8.149737;11.601348;;
19/05/2017;5.569569;8.136177;11.6165;;
19/05/2017;5.554433;8.085298;11.588221;;
19/05/2017;5.480344;7.84697;11.273007;;
19/05/2017;5.571464;8.047379;11.611425;;
19/05/2017;5.554167;7.991607;11.52468;;
19/05/2017;5.587619;8.069572;11.677648;;
19/05/2017;5.559424;7.99458;11.570008;;
19/05/2017;5.608288;8.047466;11.712122;;
19/05/2017;5.563528;7.96233;11.564784;;
19/05/2017;5.638921;8.089524;11.764801;;
19/05/2017;5.71898;8.207224;11.956098;;
19/05/2017;5.688368;8.188555;11.905952;;
19/05/2017;5.561283;8.133542;11.646207;;
19/05/2017;5.61998;8.184019;11.770204;;
19/05/2017;5.398106;7.891557;10.509239;;
19/05/2017;5.462393;8.005033;10.701794;;
19/05/2017;5.753922;8.672574;11.684237;;
19/05/2017;5.716849;8.449815;11.334235;;
19/05/2017;5.685877;8.247152;11.017812;;
19/05/2017;5.718399;8.346442;11.146292;;
19/05/2017;5.700431;8.311292;11.103753;;
19/05/2017;5.647253;7.925508;10.553011;;
19/05/2017;5.70481;8.251091;10.995799;;
19/05/2017;5.737417;8.49328;11.292389;;
19/05/2017;5.743706;8.702891;11.372982;;
19/05/2017;5.751829;8.695507;11.397242;;
19/05/2017;5.759017;8.743454;11.496674;;
19/05/2017;5.748371;8.707849;11.453956;;
19/05/2017;5.7262;8.649272;11.389289;;
19/05/2017;5.534713;8.39598;11.04114;;
19/05/2017;5.076081;7.387994;9.497224;;
19/05/2017;5.762858;8.580281;11.027482;;
19/05/2017;5.831513;8.647007;11.078098;;
19/05/2017;5.908271;8.786397;11.291264;;
19/05/2017;5.964722;8.874815;11.389045;;
19/05/2017;5.920948;8.806448;11.326573;;
20/05/2017;5.809015;8.704075;11.249121;;
20/05/2017;5.682517;8.557704;11.086807;;
20/05/2017;5.60826;8.478866;11.033092;;
20/05/2017;5.711766;8.669507;11.204719;;
20/05/2017;5.695769;8.656288;11.192586;;
20/05/2017;5.706316;8.63542;11.130837;;
20/05/2017;5.686566;8.590047;11.059739;;
20/05/2017;5.639423;8.500298;10.848753;;
20/05/2017;5.751748;8.654515;11.046743;;
20/05/2017;5.658038;8.490761;10.838913;;
20/05/2017;5.612631;8.459951;10.657153;;
20/05/2017;5.709815;8.619061;11.005108;;
20/05/2017;5.728589;8.712618;11.271446;;
20/05/2017;5.736523;8.706529;11.18377;;
20/05/2017;5.767322;8.768204;11.279677;;
20/05/2017;5.739501;8.722412;11.216282;;
20/05/2017;5.748076;8.746935;11.248641;;
20/05/2017;5.62559;8.687824;11.112857;;
20/05/2017;5.699454;8.74456;11.227975;;
20/05/2017;5.551092;8.682466;11.025457;;
20/05/2017;5.56298;8.650171;11.061044;;
20/05/2017;5.512013;8.581457;10.938324;;
20/05/2017;5.510187;8.570814;10.955295;;
20/05/2017;5.562565;8.693438;11.138208;;
20/05/2017;5.55985;8.744385;11.245303;;
20/05/2017;5.554987;8.739059;11.216415;;
20/05/2017;5.542468;8.670704;11.141446;;
20/05/2017;5.532156;8.633433;11.110535;;
20/05/2017;5.562813;8.697609;11.194923;;
20/05/2017;5.549613;8.673312;11.162387;;
20/05/2017;5.563653;8.722393;11.222139;;
20/05/2017;5.56052;8.686218;11.13878;;
20/05/2017;5.694525;8.83861;11.242366;;
20/05/2017;5.602399;8.708465;11.238858;;
20/05/2017;5.595827;8.735768;11.442134;;
20/05/2017;5.589868;8.730261;11.369856;;
20/05/2017;5.600453;8.767087;11.403854;;
20/05/2017;5.541558;8.659214;11.308437;;
20/05/2017;5.528553;8.633283;11.296214;;
20/05/2017;5.520426;8.568315;11.245519;;
20/05/2017;5.491763;8.539182;11.150578;;
20/05/2017;5.52138;8.557996;11.262841;;
20/05/2017;5.526147;8.560064;11.241095;;
20/05/2017;5.479327;8.443647;11.111056;;
20/05/2017;5.567364;8.473536;11.252801;;
20/05/2017;5.508905;8.380962;11.12465;;
20/05/2017;5.421829;8.268203;10.96936;;
20/05/2017;5.497636;8.324161;11.125319;;
21/05/2017;5.467896;8.329684;11.078872;;
21/05/2017;5.554664;8.459001;11.329403;;
21/05/2017;5.616618;8.590318;11.505059;;
21/05/2017;5.601293;8.580017;11.447262;;
21/05/2017;5.628279;8.648504;11.596258;;
21/05/2017;5.612023;8.638806;11.574295;;
21/05/2017;5.591687;8.626048;11.549028;;
21/05/2017;5.613161;8.649447;11.60007;;
21/05/2017;5.61447;8.70165;11.685446;;
21/05/2017;5.617071;8.689915;11.666929;;
21/05/2017;5.603556;8.672662;11.654894;;
21/05/2017;5.593505;8.669283;11.643029;;
21/05/2017;5.634535;8.744098;11.753784;;
21/05/2017;5.618359;8.73889;11.756763;;
21/05/2017;5.611967;8.725887;11.723394;;
21/05/2017;5.624301;8.717652;11.763223;;
21/05/2017;5.596611;8.692188;11.701659;;
21/05/2017;5.61244;8.707731;11.668528;;
21/05/2017;5.613208;8.677465;11.732714;;
21/05/2017;5.598848;8.65856;11.737643;;
21/05/2017;5.599822;8.67225;11.73639;;
21/05/2017;5.620187;8.85153;11.907306;;
21/05/2017;5.581631;8.735289;11.636201;;
21/05/2017;5.874929;9.49192;12.719858;;
21/05/2017;5.892209;9.249585;12.297659;;
21/05/2017;5.898126;9.283169;12.3467;;
21/05/2017;5.999397;9.239123;12.241407;;
21/05/2017;6.065579;9.411035;12.325709;;
21/05/2017;6.060157;9.408368;12.347437;;
21/05/2017;6.106128;9.50711;12.48441;;
21/05/2017;5.990142;9.378582;12.331808;;
21/05/2017;5.945903;9.335759;12.292395;;
21/05/2017;5.895774;9.300229;12.501927;;
21/05/2017;5.870579;9.269232;12.356369;;
21/05/2017;5.852726;9.224927;12.253305;;
21/05/2017;5.871209;9.242989;12.29741;;
21/05/2017;5.837012;9.105203;12.111256;;
21/05/2017;5.804588;8.317586;11.162859;;
21/05/2017;5.840585;8.847174;11.867942;;
21/05/2017;5.85479;9.211197;12.379728;;
21/05/2017;5.845553;9.49011;12.442006;;
21/05/2017;5.848044;9.522419;12.440282;;
21/05/2017;5.848538;9.531363;12.41127;;
21/05/2017;5.842836;9.54328;12.529212;;
21/05/2017;5.840358;9.52585;12.498496;;
21/05/2017;5.83847;9.544696;12.609905;;
21/05/2017;5.832626;9.4653;12.410935;;
21/05/2017;5.868702;9.719124;12.899555;;
22/05/2017;5.874653;9.712964;12.82983;;
22/05/2017;5.851268;9.652217;12.666101;;
22/05/2017;5.736537;9.402338;12.121514;;
22/05/2017;5.739022;9.367958;12.296214;;
22/05/2017;5.829819;9.264068;12.16262;;
22/05/2017;5.96014;9.388527;12.408696;;
22/05/2017;5.814218;9.173465;12.075807;;
22/05/2017;5.794084;9.138764;11.946333;;
22/05/2017;5.835644;9.213156;12.105169;;
22/05/2017;5.762107;9.067423;12.048222;;
22/05/2017;5.789498;9.102322;11.973286;;
22/05/2017;5.733268;9.017481;11.803693;;
22/05/2017;5.377477;8.514126;11.146838;;
22/05/2017;5.440715;8.589526;11.27904;;
22/05/2017;4.957504;7.749617;10.117532;;
22/05/2017;4.901703;7.688472;9.911615;;
22/05/2017;5.986037;8.977549;11.852747;;
22/05/2017;6.294934;8.999428;11.851457;;
22/05/2017;6.32182;9.118751;12.046754;;
22/05/2017;6.298021;9.150061;12.51561;;
22/05/2017;6.352185;9.455446;12.751439;;
22/05/2017;6.326311;9.438874;12.533332;;
22/05/2017;6.338169;9.464842;12.695113;;
22/05/2017;6.360401;9.609103;13.52192;;
22/05/2017;6.310614;9.154968;12.86763;;
22/05/2017;6.311744;9.119195;12.842703;;
22/05/2017;5.898988;8.113687;11.343722;;
22/05/2017;6.464584;9.330652;13.061576;;
22/05/2017;6.497473;9.687706;13.645309;;
22/05/2017;6.578332;9.837723;13.937901;;
22/05/2017;6.576386;9.647845;13.524516;;
22/05/2017;6.605124;10.234116;14.589178;;
22/05/2017;6.591325;10.038583;13.888276;;
22/05/2017;6.590543;10.03417;14.231982;;
22/05/2017;6.590591;11.37272;16.699131;;
22/05/2017;6.59075;11.376437;16.87918;;
22/05/2017;6.590822;11.525509;17.286005;;
22/05/2017;6.590921;11.975065;17.925423;;
22/05/2017;6.590915;11.813298;17.871842;;
22/05/2017;6.617768;12.050322;18.168003;;
22/05/2017;6.702409;12.12457;18.332542;;
22/05/2017;6.717225;12.114091;18.235173;;
22/05/2017;6.65739;11.979249;17.978863;;
22/05/2017;6.983074;12.367786;18.836383;;
22/05/2017;6.089205;11.785505;17.16492;;
22/05/2017;6.322303;12.183494;17.755303;;
22/05/2017;6.263049;12.321366;17.937709;;
22/05/2017;6.20023;12.000838;17.656989;;
23/05/2017;5.877713;11.219607;17.279008;;
23/05/2017;6.665448;12.058254;18.512116;;
23/05/2017;6.681782;12.13149;18.576431;;
23/05/2017;6.723972;12.195202;18.746076;;
23/05/2017;7.01085;12.863653;19.676643;;
23/05/2017;7.024798;12.899794;19.584896;;
23/05/2017;6.820392;12.713902;18.940144;;
23/05/2017;7.034559;12.889434;19.613493;;
23/05/2017;6.885202;12.696454;19.018899;;
23/05/2017;6.838362;12.606971;18.719981;;
23/05/2017;6.826965;12.847967;18.825837;;
23/05/2017;6.83194;13.213526;19.613245;;
23/05/2017;6.829433;13.129743;19.966687;;
23/05/2017;6.826828;13.082942;20.291339;;
23/05/2017;6.829043;13.300105;20.533132;;
23/05/2017;6.853285;13.335578;20.712379;;
23/05/2017;6.859748;13.481945;20.926157;;
23/05/2017;6.825286;13.437203;20.737306;;
23/05/2017;6.877293;13.38529;21.018161;;
23/05/2017;6.796335;13.150736;20.799584;;
23/05/2017;6.840588;13.21672;21.196762;;
23/05/2017;6.851413;13.12663;21.253699;;
23/05/2017;6.690439;12.889578;20.714576;;
23/05/2017;6.667508;12.894031;20.397594;;
23/05/2017;6.354633;12.106721;17.296717;;
23/05/2017;6.503279;14.227349;20.484737;;
23/05/2017;6.489236;13.813189;19.722201;;
23/05/2017;6.493627;13.798689;19.561423;;
23/05/2017;6.572909;14.094819;19.956746;;
23/05/2017;6.603991;14.392945;20.539284;;
23/05/2017;6.610629;14.519602;21.914945;;
23/05/2017;6.683445;14.607582;21.959464;;
23/05/2017;6.641507;14.524996;21.84371;;
23/05/2017;6.723996;14.621443;22.088899;;
23/05/2017;6.415748;14.239477;21.380442;;
23/05/2017;6.155624;13.713391;20.488771;;
23/05/2017;6.275681;13.982745;20.914157;;
23/05/2017;6.318917;14.192433;21.200654;;
23/05/2017;6.345491;13.946646;21.175069;;
23/05/2017;6.423448;13.977006;21.412097;;
23/05/2017;6.378873;13.872431;21.311676;;
23/05/2017;6.444979;13.722606;21.146952;;
23/05/2017;6.394493;13.624772;21.06721;;
23/05/2017;6.426884;13.6303;21.209192;;
23/05/2017;6.447949;13.658833;21.370408;;
23/05/2017;6.411934;13.529846;21.155939;;
23/05/2017;6.354541;13.338602;20.83133;;
23/05/2017;6.396142;13.160314;20.40456;;
24/05/2017;6.34366;13.011725;19.609788;;
24/05/2017;6.396316;13.188373;20.717992;;
24/05/2017;6.387488;13.152544;20.523842;;
24/05/2017;6.394493;13.075572;20.764243;;
24/05/2017;6.406978;13.214216;20.960077;;
24/05/2017;6.408333;13.134945;20.802998;;
24/05/2017;6.383351;13.062347;20.5407;;
24/05/2017;6.353057;13.063619;19.78068;;
24/05/2017;6.311396;13.084307;19.5743;;
24/05/2017;6.638076;13.853781;21.150152;;
24/05/2017;6.628218;14.05817;21.630513;;
24/05/2017;6.6305;14.041062;21.572715;;
24/05/2017;6.669471;14.188453;21.796753;;
24/05/2017;6.690487;14.161161;21.963234;;
24/05/2017;6.682507;14.214326;21.821571;;
24/05/2017;6.71401;14.310408;22.63001;;
24/05/2017;6.70144;14.489836;22.617977;;
24/05/2017;6.701163;14.417707;22.536118;;
24/05/2017;6.684351;14.363778;22.372565;;
24/05/2017;6.703328;14.483608;22.757768;;
24/05/2017;6.641791;14.444982;22.479082;;
24/05/2017;6.621065;14.266648;22.27363;;
24/05/2017;6.633759;14.425104;22.720503;;
24/05/2017;6.607719;14.220936;22.470655;;
24/05/2017;6.573863;13.67274;21.524465;;
24/05/2017;6.622196;14.560117;22.845079;;
24/05/2017;6.48569;14.270766;22.125402;;
24/05/2017;6.775113;14.875048;23.276926;;
24/05/2017;6.936453;15.108116;24.119834;;
24/05/2017;6.900975;15.081669;24.147969;;
24/05/2017;6.76591;14.867965;23.791187;;
24/05/2017;6.681229;14.704521;23.489072;;
24/05/2017;6.41576;14.141064;22.736925;;
24/05/2017;6.4031;13.886907;22.513175;;
24/05/2017;6.32818;13.720194;22.4961;;
24/05/2017;6.452275;14.15023;23.256435;;
24/05/2017;6.372887;13.533274;22.652794;;
24/05/2017;6.222;12.855927;21.522517;;
24/05/2017;6.061358;12.218129;20.334891;;
24/05/2017;6.321864;13.270331;22.130582;;
24/05/2017;6.311093;13.309765;22.200152;;
24/05/2017;6.241675;12.803317;21.375501;;
24/05/2017;6.07501;13.019363;21.800192;;
24/05/2017;6.37297;14.246102;24.080512;;
24/05/2017;6.144699;12.968704;21.820006;;
24/05/2017;6.164446;13.398854;22.545141;;
24/05/2017;6.183233;13.9303;23.477927;;
24/05/2017;6.185192;13.357016;22.669047;;
25/05/2017;6.077735;11.940565;19.406631;;
25/05/2017;6.029887;11.711464;19.117668;;
25/05/2017;6.708881;13.724204;22.435105;;
25/05/2017;6.674571;13.94279;22.571639;;
25/05/2017;7.125298;14.407627;24.032691;;
25/05/2017;6.812202;13.873254;22.784873;;
25/05/2017;6.464885;12.795972;21.352173;;
25/05/2017;6.72098;13.509123;22.57356;;
25/05/2017;7.472811;14.357894;24.605729;;
25/05/2017;7.580388;14.822639;24.318026;;
25/05/2017;7.351278;14.266888;22.339872;;
25/05/2017;7.374376;14.644746;23.065408;;
25/05/2017;7.407655;16.338167;26.269744;;
25/05/2017;7.446372;16.579339;26.491372;;
25/05/2017;7.47414;16.764034;26.548816;;
25/05/2017;7.456649;16.407671;25.820354;;
25/05/2017;7.450282;16.318123;25.825803;;
25/05/2017;7.511795;16.242586;25.579742;;
25/05/2017;7.225592;15.666514;24.601518;;
25/05/2017;6.919354;15.32647;24.215475;;
25/05/2017;7.130734;15.720597;24.788203;;
25/05/2017;7.12224;15.495024;24.352335;;
25/05/2017;7.085893;15.301593;24.057616;;
25/05/2017;7.090982;14.861922;23.518386;;
25/05/2017;7.179113;14.986821;23.850279;;
25/05/2017;7.209041;14.836376;23.726322;;
25/05/2017;7.131977;14.5318;23.218022;;
25/05/2017;7.082799;14.524432;23.15833;;
25/05/2017;7.731963;15.899807;25.307703;;
25/05/2017;7.705559;15.190576;24.519818;;
25/05/2017;8.071566;15.967749;25.223071;;
25/05/2017;7.930841;16.172393;25.140257;;
25/05/2017;8.700702;17.621328;26.632833;;
25/05/2017;8.521332;17.166389;26.550392;;
25/05/2017;9.886786;20.139464;30.157215;;
25/05/2017;9.770178;19.818315;29.736275;;
25/05/2017;9.820922;20.325802;30.450803;;
25/05/2017;9.81333;20.349481;30.144782;;
25/05/2017;9.767435;20.13412;30.115881;;
25/05/2017;9.892955;20.261818;30.423999;;
25/05/2017;9.750142;20.609564;30.711249;;
25/05/2017;9.772705;20.598787;30.67338;;
25/05/2017;9.902789;20.611431;31.356723;;
25/05/2017;9.967073;21.144083;31.739197;;
25/05/2017;10.101912;21.105475;31.816643;;
25/05/2017;9.670306;20.101415;30.168878;;
25/05/2017;9.886075;20.776136;31.149533;;
25/05/2017;10.00432;21.353533;31.792848;;
26/05/2017;9.944214;21.580157;31.583684;;
26/05/2017;10.18669;22.281313;32.611442;;
26/05/2017;10.077349;21.891166;32.457296;;
26/05/2017;10.242082;22.598369;33.498065;;
26/05/2017;10.359311;22.752011;34.293565;;
26/05/2017;10.421849;22.872224;34.946043;;
26/05/2017;10.414796;22.820278;35.045801;;
26/05/2017;10.364667;22.437727;34.768243;;
26/05/2017;10.383969;22.316995;34.696192;;
26/05/2017;10.301946;21.782375;33.788089;;
26/05/2017;9.864978;21.698878;34.547611;;
26/05/2017;9.990826;21.797923;34.381887;;
26/05/2017;10.14588;22.240941;35.294375;;
26/05/2017;10.072574;21.810511;34.174793;;
26/05/2017;9.840689;21.045577;33.001341;;
26/05/2017;9.629382;20.181524;31.691299;;
26/05/2017;9.604575;20.172321;31.690391;;
26/05/2017;9.784673;20.911177;32.812527;;
26/05/2017;9.807181;21.13914;33.093896;;
26/05/2017;9.658745;20.958272;32.847601;;
26/05/2017;9.715001;21.029817;32.856787;;
26/05/2017;9.80282;21.241996;33.172225;;
26/05/2017;9.993228;21.501689;33.854342;;
26/05/2017;9.971934;21.409137;33.548858;;
26/05/2017;9.995637;21.55604;34.268605;;
26/05/2017;10.018843;21.691678;34.951331;;
26/05/2017;9.99552;21.493494;34.461467;;
26/05/2017;9.979576;21.430588;34.360507;;
26/05/2017;9.989344;21.866971;35.287504;;
26/05/2017;9.980569;21.733872;35.067315;;
26/05/2017;9.986057;21.699108;34.931996;;
26/05/2017;10.013421;21.694734;35.057427;;
26/05/2017;10.073276;21.915676;35.346156;;
26/05/2017;9.91804;21.353883;34.415562;;
26/05/2017;9.826822;21.378106;34.175381;;
26/05/2017;9.729406;20.426903;33.277582;;
26/05/2017;9.481029;20.112467;31.954731;;
26/05/2017;9.832592;21.068342;33.800619;;
26/05/2017;10.119238;21.370685;34.478724;;
26/05/2017;10.102806;22.879616;35.863571;;
26/05/2017;10.102567;22.708782;35.903343;;
26/05/2017;10.067533;22.704626;35.462871;;
26/05/2017;10.287989;23.222505;36.486078;;
26/05/2017;10.254669;23.167691;36.344191;;
26/05/2017;10.195576;22.997638;36.167645;;
26/05/2017;10.241582;23.392586;36.659273;;
26/05/2017;10.236707;23.457647;36.857321;;
26/05/2017;10.27265;23.709276;37.313726;;
27/05/2017;10.299456;23.669524;37.065726;;
27/05/2017;10.452145;24.28769;37.983231;;
27/05/2017;10.526657;24.316801;39.082954;;
27/05/2017;10.574881;24.577277;40.201454;;
27/05/2017;10.159768;23.910879;38.913777;;
27/05/2017;9.963694;23.269484;37.965894;;
27/05/2017;10.011954;23.262431;37.864884;;
27/05/2017;9.047861;21.30494;34.937159;;
27/05/2017;9.711051;22.703904;37.508385;;
27/05/2017;8.82771;21.055532;34.417496;;
27/05/2017;10.508348;25.303935;41.390909;;
27/05/2017;14.049367;28.873842;47.626047;;
27/05/2017;13.934883;28.730017;47.506562;;
27/05/2017;13.978685;29.866972;47.86706;;
27/05/2017;13.992257;29.817379;47.58202;;
27/05/2017;13.756749;28.819063;46.881469;;
27/05/2017;13.651085;25.790341;43.834163;;
27/05/2017;13.294381;23.010879;38.976229;;
27/05/2017;14.090373;25.82813;43.875669;;
27/05/2017;14.010489;25.523237;43.497071;;
27/05/2017;16.006408;27.675014;46.432534;;
27/05/2017;16.035469;27.500586;45.950061;;
27/05/2017;16.420048;28.584504;47.529229;;
27/05/2017;15.495393;26.799387;44.495419;;
27/05/2017;16.04788;28.091916;46.641782;;
27/05/2017;15.987049;27.92053;46.373601;;
27/05/2017;15.741862;27.017431;44.869698;;
27/05/2017;16.053211;27.687513;45.982628;;
27/05/2017;16.024945;27.5493;45.740077;;
27/05/2017;16.109639;25.597219;42.315338;;
